frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
95,5.553,58.57,58.10,0.089,"(214, 313, 321, 524)"
96,5.603,58.61,58.13,0.087,"(214, 313, 321, 524)"
97,5.655,58.49,58.02,0.091,"(214, 313, 321, 524)"
98,5.709,58.63,58.17,0.090,"(214, 313, 321, 524)"
99,5.762,58.71,58.24,0.099,"(214, 313, 321, 524)"
100,5.813,58.64,58.19,0.100,"(214, 313, 321, 524)"
101,5.866,58.69,58.23,0.093,"(214, 313, 321, 524)"
102,5.921,58.57,58.10,0.090,"(214, 313, 321, 524)"
103,5.972,58.70,58.24,0.091,"(214, 313, 321, 524)"
104,6.025,58.48,58.02,0.087,"(214, 313, 321, 524)"
105,6.078,58.69,58.22,0.092,"(214, 313, 321, 524)"
106,6.130,58.49,58.03,0.092,"(214, 313, 321, 524)"
107,6.185,58.68,58.22,0.091,"(214, 313, 321, 524)"
108,6.238,58.49,58.02,0.084,"(214, 313, 321, 524)"
109,6.290,58.58,58.12,0.088,"(214, 313, 321, 524)"
110,6.341,58.60,58.15,0.090,"(214, 313, 321, 524)"
111,6.394,59.17,58.76,0.092,"(214, 313, 321, 524)"
112,6.449,59.08,58.66,0.125,"(214, 313, 321, 524)"
113,6.503,59.10,58.69,0.091,"(214, 313, 321, 524)"
114,6.555,59.08,58.66,0.093,"(214, 313, 321, 524)"
115,6.606,59.20,58.78,0.154,"(214, 313, 321, 524)"
116,6.657,59.28,58.87,0.095,"(214, 313, 321, 524)"
117,6.708,59.21,58.80,0.100,"(214, 313, 321, 524)"
118,6.761,59.31,58.90,0.250,"(214, 313, 321, 524)"
119,6.813,59.22,58.81,0.138,"(214, 313, 321, 524)"
120,6.867,59.38,58.98,0.302,"(214, 313, 321, 524)"
121,6.920,59.22,58.81,0.152,"(214, 313, 321, 524)"
122,6.973,59.37,58.99,0.235,"(214, 313, 321, 524)"
123,7.028,59.04,58.63,0.112,"(214, 313, 321, 524)"
124,7.080,59.44,59.06,0.098,"(214, 313, 321, 524)"
125,7.132,59.43,59.08,0.095,"(214, 313, 321, 524)"
126,7.185,59.56,59.17,0.096,"(214, 313, 321, 524)"
127,7.238,59.21,58.82,0.089,"(214, 313, 321, 524)"
128,7.291,59.43,59.03,0.095,"(214, 313, 321, 524)"
129,7.342,59.25,58.86,0.093,"(214, 313, 321, 524)"
130,7.395,59.34,58.96,0.092,"(214, 313, 321, 524)"
131,7.443,59.24,58.85,0.090,"(214, 313, 321, 524)"
132,7.492,59.25,58.86,0.092,"(214, 313, 321, 524)"
133,7.541,59.20,58.81,0.101,"(214, 313, 321, 524)"
134,7.593,59.04,58.64,0.102,"(214, 313, 321, 524)"
135,7.646,59.02,58.59,0.101,"(214, 313, 321, 524)"
136,7.696,58.96,58.53,0.095,"(214, 313, 321, 524)"
137,7.749,58.87,58.45,0.099,"(214, 313, 321, 524)"
138,7.801,58.86,58.40,0.099,"(214, 313, 321, 524)"
139,7.856,58.87,58.42,0.099,"(214, 313, 321, 524)"
140,7.908,58.94,58.50,0.139,"(214, 313, 321, 524)"
141,7.962,59.05,58.60,0.152,"(214, 313, 321, 524)"
142,8.016,58.88,58.43,0.122,"(214, 313, 321, 524)"
143,8.068,59.03,58.59,0.098,"(214, 313, 321, 524)"
