frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
95,3.786,59.77,58.47,0.029,"(216, 313, 322, 530)"
96,3.818,59.78,58.49,0.023,"(216, 313, 322, 530)"
97,3.852,59.69,58.40,0.025,"(216, 313, 322, 530)"
98,3.886,59.80,58.51,0.022,"(216, 313, 322, 530)"
99,3.918,59.77,58.48,0.035,"(216, 313, 322, 530)"
100,3.952,59.71,58.41,0.027,"(216, 313, 322, 530)"
101,3.986,59.82,58.53,0.023,"(216, 313, 322, 530)"
102,4.019,59.79,58.50,0.023,"(216, 313, 322, 530)"
103,4.053,59.72,58.43,0.019,"(216, 313, 322, 530)"
104,4.086,59.82,58.52,0.030,"(216, 313, 322, 530)"
105,4.119,59.78,58.49,0.026,"(216, 313, 322, 530)"
106,4.152,59.70,58.42,0.024,"(216, 313, 322, 530)"
107,4.186,59.81,58.50,0.024,"(216, 313, 322, 530)"
108,4.219,59.77,58.47,0.025,"(216, 313, 322, 530)"
109,4.252,59.68,58.38,0.025,"(216, 313, 322, 530)"
110,4.286,59.75,58.46,0.025,"(216, 313, 322, 530)"
111,4.319,59.67,58.37,0.057,"(216, 313, 322, 530)"
112,4.352,59.62,58.32,0.022,"(216, 313, 322, 530)"
113,4.385,59.72,58.41,0.024,"(216, 313, 322, 530)"
114,4.419,59.63,58.33,0.017,"(216, 313, 322, 530)"
115,4.452,59.61,58.30,0.023,"(216, 313, 322, 530)"
116,4.486,59.69,58.38,0.025,"(216, 313, 322, 530)"
117,4.519,59.64,58.33,0.020,"(216, 313, 322, 530)"
118,4.552,59.56,58.25,0.025,"(216, 313, 322, 530)"
119,4.586,59.69,58.39,0.018,"(216, 313, 322, 530)"
120,4.619,59.61,58.31,0.028,"(216, 313, 322, 530)"
121,4.653,59.55,58.25,0.029,"(216, 313, 322, 530)"
122,4.686,59.64,58.34,0.029,"(216, 313, 322, 530)"
123,4.719,59.57,58.26,0.020,"(216, 313, 322, 530)"
124,4.753,59.52,58.23,0.023,"(216, 313, 322, 530)"
125,4.786,59.62,58.33,0.024,"(216, 313, 322, 530)"
126,4.820,59.57,58.28,0.023,"(216, 313, 322, 530)"
127,4.853,59.55,58.27,0.023,"(216, 313, 322, 530)"
128,4.886,59.65,58.36,0.021,"(216, 313, 322, 530)"
129,4.920,59.58,58.29,0.023,"(216, 313, 322, 530)"
130,4.953,59.54,58.26,0.026,"(216, 313, 322, 530)"
