frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
95,3.902,59.62,59.63,0.087,"(217, 321, 320, 525)"
96,3.934,59.54,59.53,0.087,"(217, 321, 320, 525)"
97,3.965,59.69,59.68,0.091,"(217, 321, 320, 525)"
98,3.999,59.60,59.58,0.088,"(217, 321, 320, 525)"
99,4.032,59.58,59.58,0.087,"(217, 321, 320, 525)"
100,4.066,59.86,59.87,0.089,"(217, 321, 320, 525)"
101,4.110,59.68,59.63,0.086,"(217, 321, 320, 525)"
102,4.142,59.74,59.68,0.087,"(217, 321, 320, 525)"
103,4.175,59.82,59.73,0.079,"(217, 321, 320, 525)"
104,4.208,59.66,59.59,0.085,"(217, 321, 320, 525)"
105,4.239,59.65,59.53,0.083,"(217, 321, 320, 525)"
106,4.271,59.89,59.76,0.081,"(217, 321, 320, 525)"
107,4.302,59.64,59.50,0.079,"(217, 321, 320, 525)"
108,4.335,59.71,59.59,0.083,"(217, 321, 320, 525)"
109,4.366,59.96,59.88,0.077,"(217, 321, 320, 525)"
110,4.399,59.66,59.57,0.084,"(217, 321, 320, 525)"
111,4.432,59.73,59.62,0.079,"(217, 321, 320, 525)"
112,4.466,59.88,59.79,0.079,"(217, 321, 320, 525)"
113,4.511,59.66,59.56,0.077,"(217, 321, 320, 525)"
114,4.542,59.76,59.65,0.080,"(217, 321, 320, 525)"
115,4.573,59.86,59.75,0.080,"(217, 321, 320, 525)"
116,4.606,59.62,59.50,0.085,"(217, 321, 320, 525)"
117,4.638,59.76,59.66,0.084,"(217, 321, 320, 525)"
118,4.670,59.48,59.31,0.089,"(217, 321, 320, 525)"
119,4.702,59.32,59.10,0.085,"(217, 321, 320, 525)"
120,4.735,59.40,59.22,0.092,"(217, 321, 320, 525)"
121,4.767,59.44,59.21,0.094,"(217, 321, 320, 525)"
122,4.799,59.42,59.17,0.087,"(217, 321, 320, 525)"
123,4.833,59.54,59.28,0.088,"(217, 321, 320, 525)"
124,4.867,59.69,59.43,0.085,"(217, 321, 320, 525)"
125,4.911,59.52,59.27,0.085,"(217, 321, 320, 525)"
126,4.943,59.69,59.44,0.084,"(217, 321, 320, 525)"
127,4.975,59.68,59.44,0.084,"(217, 321, 320, 525)"
128,5.006,59.55,59.28,0.085,"(217, 321, 320, 525)"
129,5.038,59.80,59.56,0.084,"(217, 321, 320, 525)"
130,5.070,59.65,59.41,0.082,"(217, 321, 320, 525)"
131,5.103,59.34,59.09,0.089,"(217, 321, 320, 525)"
132,5.135,59.55,59.29,0.085,"(217, 321, 320, 525)"
133,5.166,59.50,59.29,0.089,"(217, 321, 320, 525)"
134,5.199,59.23,58.98,0.081,"(217, 321, 320, 525)"
135,5.233,59.34,59.05,0.087,"(217, 321, 320, 525)"
136,5.266,59.16,58.81,0.084,"(217, 321, 320, 525)"
137,5.311,58.99,58.71,0.084,"(217, 321, 320, 525)"
138,5.343,59.23,58.95,0.079,"(217, 321, 320, 525)"
139,5.372,59.18,58.87,0.081,"(217, 321, 320, 525)"
140,5.407,59.20,58.88,0.080,"(217, 321, 320, 525)"
141,5.438,59.37,59.05,0.078,"(217, 321, 320, 525)"
142,5.470,59.22,58.92,0.084,"(217, 321, 320, 525)"
143,5.502,59.19,58.86,0.080,"(217, 321, 320, 525)"
144,5.534,59.32,59.02,0.081,"(217, 321, 320, 525)"
145,5.566,59.09,58.82,0.085,"(217, 321, 320, 525)"
146,5.600,59.03,58.76,0.084,"(217, 321, 320, 525)"
147,5.634,59.29,59.05,0.079,"(217, 321, 320, 525)"
148,5.667,59.10,58.81,0.082,"(217, 321, 320, 525)"
149,5.711,58.90,58.60,0.084,"(217, 321, 320, 525)"
150,5.742,58.99,58.73,0.086,"(217, 321, 320, 525)"
151,5.775,58.48,58.14,0.085,"(217, 321, 320, 525)"
152,5.805,58.61,58.31,0.085,"(217, 321, 320, 525)"
153,5.837,58.92,58.62,0.082,"(217, 321, 320, 525)"
154,5.869,58.71,58.41,0.081,"(217, 321, 320, 525)"
155,5.902,58.75,58.45,0.083,"(217, 321, 320, 525)"
156,5.935,58.90,58.60,0.082,"(217, 321, 320, 525)"
157,5.967,58.68,58.37,0.085,"(217, 321, 320, 525)"
158,6.000,58.78,58.47,0.084,"(217, 321, 320, 525)"
159,6.034,58.78,58.47,0.083,"(217, 321, 320, 525)"
160,6.068,58.53,58.20,0.082,"(217, 321, 320, 525)"
161,6.112,58.56,58.25,0.082,"(217, 321, 320, 525)"
162,6.143,58.47,58.24,0.076,"(217, 321, 320, 525)"
163,6.176,58.24,57.93,0.076,"(217, 321, 320, 525)"
164,6.207,58.29,58.00,0.072,"(217, 321, 320, 525)"
165,6.239,58.17,57.87,0.077,"(217, 321, 320, 525)"
166,6.271,57.91,57.61,0.075,"(217, 321, 320, 525)"
167,6.302,58.08,57.78,0.068,"(217, 321, 320, 525)"
168,6.334,58.30,57.98,0.068,"(217, 321, 320, 525)"
169,6.367,58.14,57.80,0.074,"(217, 321, 320, 525)"
170,6.401,58.28,57.94,0.074,"(217, 321, 320, 525)"
171,6.434,58.29,57.95,0.075,"(217, 321, 320, 525)"
172,6.468,58.12,57.79,0.074,"(217, 321, 320, 525)"
173,6.511,58.16,57.84,0.079,"(217, 321, 320, 525)"
174,6.543,57.95,57.59,0.067,"(217, 321, 320, 525)"
175,6.576,57.76,57.40,0.070,"(217, 321, 320, 525)"
176,6.605,57.60,57.30,0.081,"(217, 321, 320, 525)"
177,6.639,57.59,57.25,0.092,"(217, 321, 320, 525)"
178,6.671,57.38,57.00,0.083,"(217, 321, 320, 525)"
179,6.704,57.57,57.19,0.085,"(217, 321, 320, 525)"
180,6.735,57.57,57.16,0.081,"(217, 321, 320, 525)"
181,6.768,57.51,57.12,0.084,"(217, 321, 320, 525)"
182,6.802,57.70,57.32,0.085,"(217, 321, 320, 525)"
183,6.835,57.70,57.32,0.084,"(217, 321, 320, 525)"
184,6.868,57.53,57.15,0.131,"(217, 321, 320, 525)"
185,6.911,57.68,57.30,0.079,"(217, 321, 320, 525)"
186,6.942,57.59,57.21,0.085,"(217, 321, 320, 525)"
187,6.975,57.46,57.10,0.082,"(217, 321, 320, 525)"
188,7.005,57.72,57.42,0.113,"(217, 321, 320, 525)"
189,7.037,57.67,57.33,0.101,"(217, 321, 320, 525)"
190,7.070,57.59,57.33,0.078,"(217, 321, 320, 525)"
191,7.103,57.84,57.61,0.077,"(217, 321, 320, 525)"
192,7.135,57.66,57.42,0.078,"(217, 321, 320, 525)"
193,7.168,57.65,57.41,0.077,"(217, 321, 320, 525)"
194,7.202,57.82,57.54,0.084,"(217, 321, 320, 525)"
195,7.235,57.62,57.35,0.082,"(217, 321, 320, 525)"
196,7.269,57.58,57.31,0.077,"(217, 321, 320, 525)"
197,7.311,57.81,57.54,0.078,"(217, 321, 320, 525)"
198,7.342,57.63,57.34,0.082,"(217, 321, 320, 525)"
199,7.375,57.64,57.36,0.082,"(217, 321, 320, 525)"
200,7.407,57.78,57.53,0.079,"(217, 321, 320, 525)"
201,7.438,57.59,57.32,0.079,"(217, 321, 320, 525)"
202,7.470,57.45,57.17,0.079,"(217, 321, 320, 525)"
203,7.502,57.67,57.40,0.079,"(217, 321, 320, 525)"
204,7.535,57.55,57.30,0.083,"(217, 321, 320, 525)"
205,7.569,57.55,57.30,0.084,"(217, 321, 320, 525)"
206,7.602,57.89,57.63,0.082,"(217, 321, 320, 525)"
207,7.636,57.87,57.64,0.080,"(217, 321, 320, 525)"
208,7.670,57.93,57.70,0.084,"(217, 321, 320, 525)"
209,7.713,58.08,57.86,0.080,"(217, 321, 320, 525)"
210,7.744,57.86,57.62,0.081,"(217, 321, 320, 525)"
211,7.776,57.92,57.69,0.079,"(217, 321, 320, 525)"
212,7.807,58.06,57.84,0.081,"(217, 321, 320, 525)"
213,7.839,57.82,57.59,0.081,"(217, 321, 320, 525)"
214,7.870,57.92,57.68,0.074,"(217, 321, 320, 525)"
215,7.903,57.98,57.75,0.080,"(217, 321, 320, 525)"
216,7.937,57.77,57.53,0.082,"(217, 321, 320, 525)"
217,7.970,58.01,57.76,0.083,"(217, 321, 320, 525)"
218,8.003,57.85,57.66,0.085,"(217, 321, 320, 525)"
219,8.036,57.62,57.50,0.089,"(217, 321, 320, 525)"
220,8.071,57.95,57.87,0.082,"(217, 321, 320, 525)"
221,8.112,58.01,57.88,0.076,"(217, 321, 320, 525)"
222,8.142,57.85,57.72,0.076,"(217, 321, 320, 525)"
223,8.174,58.03,57.89,0.081,"(217, 321, 320, 525)"
224,8.207,58.06,57.92,0.074,"(217, 321, 320, 525)"
225,8.240,57.86,57.72,0.077,"(217, 321, 320, 525)"
226,8.272,58.06,57.93,0.080,"(217, 321, 320, 525)"
227,8.304,58.05,57.91,0.078,"(217, 321, 320, 525)"
228,8.337,57.89,57.75,0.075,"(217, 321, 320, 525)"
229,8.371,58.07,57.93,0.079,"(217, 321, 320, 525)"
230,8.403,58.00,57.86,0.076,"(217, 321, 320, 525)"
231,8.437,57.83,57.67,0.073,"(217, 321, 320, 525)"
232,8.470,58.08,57.92,0.078,"(217, 321, 320, 525)"
233,8.510,58.12,57.99,0.076,"(217, 321, 320, 525)"
234,8.543,58.00,57.86,0.080,"(217, 321, 320, 525)"
235,8.573,58.15,58.08,0.081,"(217, 321, 320, 525)"
236,8.606,58.05,57.94,0.086,"(217, 321, 320, 525)"
237,8.638,57.87,57.76,0.081,"(217, 321, 320, 525)"
238,8.671,58.12,58.02,0.086,"(217, 321, 320, 525)"
239,8.704,57.97,57.86,0.081,"(217, 321, 320, 525)"
240,8.737,57.91,57.81,0.083,"(217, 321, 320, 525)"
241,8.771,58.09,57.99,0.078,"(217, 321, 320, 525)"
242,8.804,57.95,57.85,0.087,"(217, 321, 320, 525)"
243,8.838,57.89,57.80,0.083,"(217, 321, 320, 525)"
244,8.871,58.09,57.99,0.084,"(217, 321, 320, 525)"
