frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
95,4.182,54.55,53.86,0.000,"(216, 433, 316, 528)"
96,4.217,54.60,53.97,0.001,"(216, 433, 316, 528)"
97,4.252,54.50,53.90,0.001,"(216, 433, 316, 528)"
98,4.288,54.42,53.82,0.005,"(216, 433, 316, 528)"
99,4.322,54.49,53.89,0.003,"(216, 433, 316, 528)"
100,4.356,54.36,53.78,0.001,"(216, 433, 316, 528)"
101,4.393,54.47,53.87,0.002,"(216, 433, 316, 528)"
102,4.429,54.66,54.08,0.002,"(216, 433, 316, 528)"
103,4.464,54.51,53.90,0.002,"(216, 433, 316, 528)"
104,4.509,54.63,54.04,0.004,"(216, 433, 316, 528)"
105,4.543,54.54,53.97,0.004,"(216, 433, 316, 528)"
106,4.579,54.53,53.95,0.000,"(216, 433, 316, 528)"
107,4.614,54.64,54.06,0.004,"(216, 433, 316, 528)"
108,4.651,54.57,53.97,0.009,"(216, 433, 316, 528)"
109,4.686,54.68,53.98,0.011,"(216, 433, 316, 528)"
110,4.721,54.85,54.15,0.011,"(216, 433, 316, 528)"
111,4.754,54.87,54.17,0.005,"(216, 433, 316, 528)"
112,4.789,54.88,54.15,0.004,"(216, 433, 316, 528)"
113,4.824,54.94,54.21,0.014,"(216, 433, 316, 528)"
114,4.857,54.87,54.16,0.001,"(216, 433, 316, 528)"
115,4.892,54.75,54.05,0.007,"(216, 433, 316, 528)"
116,4.927,54.76,54.04,0.007,"(216, 433, 316, 528)"
117,4.964,54.69,53.96,0.005,"(216, 433, 316, 528)"
118,4.999,54.95,54.23,0.002,"(216, 433, 316, 528)"
119,5.035,54.83,54.11,0.001,"(216, 433, 316, 528)"
120,5.069,54.78,54.10,0.005,"(216, 433, 316, 528)"
121,5.105,54.74,54.07,0.000,"(216, 433, 316, 528)"
122,5.139,54.57,53.94,0.003,"(216, 433, 316, 528)"
123,5.172,54.54,53.91,0.002,"(216, 433, 316, 528)"
124,5.208,54.62,53.96,0.000,"(216, 433, 316, 528)"
125,5.243,54.55,53.87,0.000,"(216, 433, 316, 528)"
126,5.277,54.66,54.00,0.001,"(216, 433, 316, 528)"
127,5.311,54.79,54.13,0.001,"(216, 433, 316, 528)"
128,5.348,54.74,54.06,0.000,"(216, 433, 316, 528)"
129,5.382,54.78,54.08,0.004,"(216, 433, 316, 528)"
130,5.417,54.84,54.13,0.002,"(216, 433, 316, 528)"
131,5.454,54.74,54.03,0.001,"(216, 433, 316, 528)"
132,5.490,54.76,54.06,0.001,"(216, 433, 316, 528)"
133,5.525,54.81,54.10,0.002,"(216, 433, 316, 528)"
134,5.559,54.74,54.03,0.002,"(216, 433, 316, 528)"
135,5.594,54.86,54.14,0.002,"(216, 433, 316, 528)"
136,5.627,54.88,54.18,0.002,"(216, 433, 316, 528)"
137,5.662,54.78,54.08,0.007,"(216, 433, 316, 528)"
138,5.707,54.82,54.12,0.002,"(216, 433, 316, 528)"
139,5.742,54.74,54.03,0.002,"(216, 433, 316, 528)"
140,5.777,54.80,54.09,0.002,"(216, 433, 316, 528)"
141,5.812,54.81,54.10,0.001,"(216, 433, 316, 528)"
142,5.846,54.71,53.99,0.003,"(216, 433, 316, 528)"
143,5.881,54.87,54.18,0.001,"(216, 433, 316, 528)"
144,5.916,54.86,54.17,0.011,"(216, 433, 316, 528)"
145,5.951,54.84,54.15,0.000,"(216, 433, 316, 528)"
146,5.987,54.95,54.26,0.000,"(216, 433, 316, 528)"
147,6.023,54.90,54.24,0.000,"(216, 433, 316, 528)"
148,6.057,54.74,54.11,0.000,"(216, 433, 316, 528)"
149,6.091,54.87,54.27,0.005,"(216, 433, 316, 528)"
150,6.126,54.79,54.21,0.000,"(216, 433, 316, 528)"
151,6.160,54.72,54.14,0.001,"(216, 433, 316, 528)"
152,6.194,54.87,54.24,0.001,"(216, 433, 316, 528)"
153,6.228,54.92,54.23,0.003,"(216, 433, 316, 528)"
154,6.262,55.00,54.31,0.003,"(216, 433, 316, 528)"
155,6.299,55.15,54.45,0.000,"(216, 433, 316, 528)"
156,6.335,55.04,54.34,0.010,"(216, 433, 316, 528)"
157,6.371,55.18,54.49,0.001,"(216, 433, 316, 528)"
158,6.405,54.95,54.25,0.002,"(216, 433, 316, 528)"
159,6.440,54.89,54.19,0.002,"(216, 433, 316, 528)"
160,6.474,54.97,54.27,0.004,"(216, 433, 316, 528)"
161,6.508,55.00,54.31,0.003,"(216, 433, 316, 528)"
162,6.544,54.99,54.31,0.012,"(216, 433, 316, 528)"
163,6.577,55.12,54.43,0.000,"(216, 433, 316, 528)"
164,6.612,55.03,54.34,0.004,"(216, 433, 316, 528)"
165,6.647,54.87,54.20,0.002,"(216, 433, 316, 528)"
166,6.684,54.81,54.16,0.000,"(216, 433, 316, 528)"
167,6.720,54.76,54.15,0.000,"(216, 433, 316, 528)"
168,6.753,54.82,54.23,0.009,"(216, 433, 316, 528)"
169,6.789,55.00,54.43,0.000,"(216, 433, 316, 528)"
170,6.824,55.00,54.43,0.000,"(216, 433, 316, 528)"
171,6.859,54.98,54.41,0.006,"(216, 433, 316, 528)"
172,6.909,54.99,54.32,0.001,"(216, 433, 316, 528)"
173,6.943,55.00,54.33,0.000,"(216, 433, 316, 528)"
174,6.978,55.20,54.51,0.011,"(216, 433, 316, 528)"
175,7.013,55.09,54.39,0.001,"(216, 433, 316, 528)"
176,7.047,55.05,54.37,0.000,"(216, 433, 316, 528)"
177,7.080,55.15,54.48,0.020,"(216, 433, 316, 528)"
178,7.115,55.03,54.35,0.000,"(216, 433, 316, 528)"
179,7.152,54.94,54.25,0.000,"(216, 433, 316, 528)"
180,7.188,55.03,54.36,0.003,"(216, 433, 316, 528)"
181,7.226,54.95,54.32,0.000,"(216, 433, 316, 528)"
182,7.262,54.92,54.30,0.009,"(216, 433, 316, 528)"
183,7.309,54.94,54.29,0.000,"(216, 433, 316, 528)"
184,7.342,54.89,54.24,0.001,"(216, 433, 316, 528)"
185,7.376,54.91,54.28,0.000,"(216, 433, 316, 528)"
186,7.411,54.84,54.24,0.002,"(216, 433, 316, 528)"
187,7.447,54.89,54.26,0.000,"(216, 433, 316, 528)"
188,7.483,55.11,54.44,0.006,"(216, 433, 316, 528)"
189,7.517,55.13,54.46,0.001,"(216, 433, 316, 528)"
190,7.550,55.13,54.44,0.020,"(216, 433, 316, 528)"
191,7.584,55.19,54.50,0.004,"(216, 433, 316, 528)"
192,7.620,55.08,54.39,0.002,"(216, 433, 316, 528)"
193,7.655,55.01,54.32,0.002,"(216, 433, 316, 528)"
194,7.692,55.01,54.33,0.001,"(216, 433, 316, 528)"
195,7.726,54.90,54.21,0.000,"(216, 433, 316, 528)"
196,7.760,54.94,54.27,0.003,"(216, 433, 316, 528)"
197,7.796,55.04,54.40,0.001,"(216, 433, 316, 528)"
198,7.830,54.95,54.31,0.001,"(216, 433, 316, 528)"
199,7.864,54.95,54.30,0.001,"(216, 433, 316, 528)"
200,7.898,54.98,54.34,0.001,"(216, 433, 316, 528)"
201,7.931,54.82,54.19,0.001,"(216, 433, 316, 528)"
202,7.966,54.76,54.18,0.000,"(216, 433, 316, 528)"
203,8.002,54.82,54.26,0.000,"(216, 433, 316, 528)"
204,8.036,54.79,54.23,0.001,"(216, 433, 316, 528)"
