frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
200,8.489,46.96,46.68,0.003,"(216, 392, 318, 529)"
201,8.529,46.98,46.71,0.001,"(216, 392, 318, 529)"
202,8.569,47.05,46.78,0.002,"(216, 392, 318, 529)"
203,8.609,47.03,46.76,0.001,"(216, 392, 318, 529)"
204,8.647,47.08,46.81,0.001,"(216, 392, 318, 529)"
205,8.685,47.00,46.71,0.005,"(216, 392, 318, 529)"
206,8.726,47.05,46.77,0.007,"(216, 392, 318, 529)"
207,8.765,47.13,46.84,0.002,"(216, 392, 318, 529)"
208,8.805,47.08,46.79,0.001,"(216, 392, 318, 529)"
209,8.844,47.09,46.80,0.006,"(216, 392, 318, 529)"
210,8.883,47.00,46.72,0.013,"(216, 392, 318, 529)"
211,8.923,47.06,46.79,0.003,"(216, 392, 318, 529)"
212,8.963,47.08,46.79,0.004,"(216, 392, 318, 529)"
213,9.002,47.02,46.75,0.002,"(216, 392, 318, 529)"
214,9.041,47.08,46.81,0.013,"(216, 392, 318, 529)"
215,9.080,47.05,46.77,0.013,"(216, 392, 318, 529)"
216,9.118,47.08,46.80,0.001,"(216, 392, 318, 529)"
217,9.156,47.12,46.85,0.009,"(216, 392, 318, 529)"
218,9.194,47.02,46.74,0.011,"(216, 392, 318, 529)"
219,9.231,47.07,46.78,0.001,"(216, 392, 318, 529)"
220,9.270,47.09,46.82,0.002,"(216, 392, 318, 529)"
221,9.308,47.01,46.74,0.006,"(216, 392, 318, 529)"
222,9.348,47.06,46.79,0.003,"(216, 392, 318, 529)"
223,9.387,46.97,46.69,0.002,"(216, 392, 318, 529)"
224,9.426,46.99,46.72,0.003,"(216, 392, 318, 529)"
225,9.465,47.04,46.76,0.008,"(216, 392, 318, 529)"
226,9.502,46.94,46.66,0.003,"(216, 392, 318, 529)"
227,9.544,47.02,46.74,0.003,"(216, 392, 318, 529)"
228,9.583,46.93,46.65,0.000,"(216, 392, 318, 529)"
229,9.622,47.01,46.75,0.000,"(216, 392, 318, 529)"
230,9.662,47.06,46.81,0.004,"(216, 392, 318, 529)"
231,9.701,46.97,46.70,0.007,"(216, 392, 318, 529)"
232,9.741,47.07,46.80,0.005,"(216, 392, 318, 529)"
233,9.780,46.99,46.72,0.007,"(216, 392, 318, 529)"
234,9.819,47.01,46.74,0.005,"(216, 392, 318, 529)"
235,9.858,47.02,46.75,0.010,"(216, 392, 318, 529)"
236,9.897,46.89,46.62,0.013,"(216, 392, 318, 529)"
237,9.936,46.99,46.72,0.002,"(216, 392, 318, 529)"
238,9.975,46.89,46.63,0.003,"(216, 392, 318, 529)"
239,10.013,46.97,46.70,0.007,"(216, 392, 318, 529)"
240,10.053,46.96,46.70,0.002,"(216, 392, 318, 529)"
241,10.092,46.89,46.62,0.006,"(216, 392, 318, 529)"
242,10.132,46.97,46.70,0.007,"(216, 392, 318, 529)"
243,10.170,47.00,46.73,0.009,"(216, 392, 318, 529)"
244,10.210,46.96,46.71,0.002,"(216, 392, 318, 529)"
245,10.248,46.99,46.73,0.002,"(216, 392, 318, 529)"
246,10.288,46.90,46.62,0.001,"(216, 392, 318, 529)"
247,10.326,46.96,46.70,0.003,"(216, 392, 318, 529)"
248,10.365,46.99,46.73,0.001,"(216, 392, 318, 529)"
249,10.404,46.90,46.62,0.026,"(216, 392, 318, 529)"
250,10.444,47.01,46.74,0.004,"(216, 392, 318, 529)"
251,10.480,46.88,46.61,0.001,"(216, 392, 318, 529)"
252,10.519,46.93,46.67,0.006,"(216, 392, 318, 529)"
253,10.557,46.92,46.66,0.001,"(216, 392, 318, 529)"
254,10.597,46.89,46.62,0.021,"(216, 392, 318, 529)"
255,10.636,46.94,46.67,0.012,"(216, 392, 318, 529)"
256,10.675,46.89,46.63,0.000,"(216, 392, 318, 529)"
257,10.714,46.97,46.71,0.002,"(216, 392, 318, 529)"
258,10.754,46.96,46.71,0.015,"(216, 392, 318, 529)"
259,10.793,46.93,46.68,0.046,"(216, 392, 318, 529)"
260,10.839,46.99,46.74,0.077,"(216, 392, 318, 529)"
261,10.877,46.92,46.65,0.021,"(216, 392, 318, 529)"
262,10.917,47.03,46.76,0.077,"(216, 392, 318, 529)"
263,10.967,47.04,46.76,0.041,"(216, 392, 318, 529)"
264,11.005,46.95,46.69,0.039,"(216, 392, 318, 529)"
265,11.045,46.96,46.70,0.006,"(216, 392, 318, 529)"
266,11.084,46.86,46.59,0.002,"(216, 392, 318, 529)"
267,11.126,46.97,46.70,0.016,"(216, 392, 318, 529)"
268,11.172,46.94,46.68,0.004,"(216, 392, 318, 529)"
269,11.211,47.01,46.75,0.002,"(216, 392, 318, 529)"
270,11.253,46.99,46.72,0.007,"(216, 392, 318, 529)"
271,11.292,46.95,46.69,0.015,"(216, 392, 318, 529)"
272,11.333,47.01,46.75,0.002,"(216, 392, 318, 529)"
273,11.381,46.99,46.74,0.003,"(216, 392, 318, 529)"
274,11.419,47.06,46.82,0.004,"(216, 392, 318, 529)"
275,11.459,47.05,46.82,0.005,"(216, 392, 318, 529)"
276,11.498,47.01,46.78,0.011,"(216, 392, 318, 529)"
277,11.542,47.02,46.76,0.003,"(216, 392, 318, 529)"
278,11.591,46.88,46.60,0.003,"(216, 392, 318, 529)"
279,11.630,46.92,46.65,0.009,"(216, 392, 318, 529)"
280,11.670,46.90,46.63,0.004,"(216, 392, 318, 529)"
281,11.709,46.87,46.60,0.003,"(216, 392, 318, 529)"
282,11.750,46.86,46.60,0.003,"(216, 392, 318, 529)"
283,11.797,46.83,46.55,0.003,"(216, 392, 318, 529)"
284,11.836,46.91,46.65,0.002,"(216, 392, 318, 529)"
285,11.879,46.90,46.65,0.002,"(216, 392, 318, 529)"
286,11.918,46.97,46.71,0.002,"(216, 392, 318, 529)"
287,11.957,46.96,46.70,0.000,"(216, 392, 318, 529)"
288,12.006,46.93,46.67,0.002,"(216, 392, 318, 529)"
289,12.045,47.01,46.74,0.002,"(216, 392, 318, 529)"
290,12.087,46.93,46.66,0.000,"(216, 392, 318, 529)"
291,12.125,47.02,46.76,0.000,"(216, 392, 318, 529)"
292,12.166,46.96,46.70,0.000,"(216, 392, 318, 529)"
293,12.215,46.99,46.73,0.000,"(216, 392, 318, 529)"
294,12.258,46.92,46.68,0.004,"(216, 392, 318, 529)"
295,12.303,46.90,46.63,0.000,"(216, 392, 318, 529)"
296,12.346,46.98,46.72,0.004,"(216, 392, 318, 529)"
297,12.392,46.93,46.67,0.000,"(216, 392, 318, 529)"
298,12.436,47.02,46.76,0.000,"(216, 392, 318, 529)"
299,12.481,46.97,46.70,0.010,"(216, 392, 318, 529)"
300,12.524,47.06,46.80,0.005,"(216, 392, 318, 529)"
301,12.569,47.00,46.73,0.065,"(216, 392, 318, 529)"
302,12.614,47.01,46.74,0.003,"(216, 392, 318, 529)"
303,12.659,47.00,46.72,0.002,"(216, 392, 318, 529)"
304,12.703,46.93,46.65,0.004,"(216, 392, 318, 529)"
305,12.747,46.96,46.69,0.002,"(216, 392, 318, 529)"
306,12.793,46.91,46.65,0.000,"(216, 392, 318, 529)"
307,12.837,46.99,46.71,0.001,"(216, 392, 318, 529)"
308,12.877,46.95,46.67,0.005,"(216, 392, 318, 529)"
309,12.918,47.08,46.81,0.001,"(216, 392, 318, 529)"
310,12.967,47.01,46.74,0.001,"(216, 392, 318, 529)"
311,13.006,47.03,46.75,0.008,"(216, 392, 318, 529)"
312,13.046,47.00,46.72,0.004,"(216, 392, 318, 529)"
313,13.085,47.01,46.72,0.009,"(216, 392, 318, 529)"
314,13.127,47.07,46.81,0.010,"(216, 392, 318, 529)"
315,13.176,47.04,46.76,0.003,"(216, 392, 318, 529)"
316,13.215,47.09,46.82,0.016,"(216, 392, 318, 529)"
317,13.254,46.99,46.72,0.016,"(216, 392, 318, 529)"
318,13.293,46.95,46.68,0.000,"(216, 392, 318, 529)"
319,13.334,47.03,46.77,0.006,"(216, 392, 318, 529)"
320,13.384,46.96,46.68,0.071,"(216, 392, 318, 529)"
321,13.424,47.14,46.86,0.005,"(216, 392, 318, 529)"
322,13.463,47.03,46.75,0.000,"(216, 392, 318, 529)"
323,13.501,47.00,46.72,0.010,"(216, 392, 318, 529)"
324,13.544,47.03,46.76,0.004,"(216, 392, 318, 529)"
325,13.591,47.00,46.72,0.003,"(216, 392, 318, 529)"
326,13.631,47.04,46.76,0.005,"(216, 392, 318, 529)"
327,13.671,46.98,46.72,0.005,"(216, 392, 318, 529)"
328,13.710,47.05,46.79,0.004,"(216, 392, 318, 529)"
329,13.749,47.00,46.72,0.009,"(216, 392, 318, 529)"
330,13.798,46.97,46.70,0.006,"(216, 392, 318, 529)"
331,13.838,47.05,46.78,0.007,"(216, 392, 318, 529)"
332,13.879,46.95,46.69,0.007,"(216, 392, 318, 529)"
333,13.917,47.04,46.77,0.005,"(216, 392, 318, 529)"
334,13.960,46.97,46.69,0.004,"(216, 392, 318, 529)"
335,14.004,46.98,46.72,0.005,"(216, 392, 318, 529)"
336,14.042,47.06,46.78,0.007,"(216, 392, 318, 529)"
337,14.086,46.98,46.71,0.001,"(216, 392, 318, 529)"
338,14.125,47.04,46.77,0.000,"(216, 392, 318, 529)"
339,14.167,46.98,46.71,0.001,"(216, 392, 318, 529)"
340,14.216,47.02,46.75,0.000,"(216, 392, 318, 529)"
341,14.256,46.92,46.64,0.001,"(216, 392, 318, 529)"
342,14.295,46.96,46.68,0.002,"(216, 392, 318, 529)"
343,14.334,47.01,46.74,0.001,"(216, 392, 318, 529)"
344,14.373,46.96,46.68,0.005,"(216, 392, 318, 529)"
345,14.422,47.00,46.73,0.009,"(216, 392, 318, 529)"
346,14.463,46.94,46.67,0.006,"(216, 392, 318, 529)"
347,14.502,46.94,46.67,0.008,"(216, 392, 318, 529)"
348,14.542,47.03,46.75,0.002,"(216, 392, 318, 529)"
349,14.582,46.96,46.69,0.004,"(216, 392, 318, 529)"
350,14.633,46.99,46.71,0.006,"(216, 392, 318, 529)"
351,14.672,46.92,46.64,0.004,"(216, 392, 318, 529)"
352,14.712,46.97,46.71,0.012,"(216, 392, 318, 529)"
353,14.749,46.91,46.64,0.010,"(216, 392, 318, 529)"
354,14.791,46.93,46.67,0.000,"(216, 392, 318, 529)"
355,14.840,46.98,46.71,0.007,"(216, 392, 318, 529)"
356,14.879,46.93,46.66,0.004,"(216, 392, 318, 529)"
357,14.919,46.99,46.74,0.010,"(216, 392, 318, 529)"
358,14.963,46.90,46.64,0.009,"(216, 392, 318, 529)"
359,14.999,46.89,46.63,0.003,"(216, 392, 318, 529)"
360,15.045,46.95,46.68,0.002,"(216, 392, 318, 529)"
361,15.082,46.90,46.63,0.004,"(216, 392, 318, 529)"
362,15.123,46.96,46.69,0.001,"(216, 392, 318, 529)"
363,15.174,46.86,46.59,0.011,"(216, 392, 318, 529)"
364,15.214,46.97,46.70,0.005,"(216, 392, 318, 529)"
365,15.253,46.88,46.62,0.015,"(216, 392, 318, 529)"
366,15.293,46.90,46.64,0.000,"(216, 392, 318, 529)"
367,15.335,46.96,46.70,0.004,"(216, 392, 318, 529)"
368,15.382,46.92,46.66,0.000,"(216, 392, 318, 529)"
369,15.422,46.99,46.73,0.006,"(216, 392, 318, 529)"
370,15.463,46.87,46.62,0.035,"(216, 392, 318, 529)"
371,15.501,46.90,46.64,0.002,"(216, 392, 318, 529)"
372,15.542,46.98,46.72,0.002,"(216, 392, 318, 529)"
373,15.593,46.95,46.69,0.003,"(216, 392, 318, 529)"
374,15.634,46.96,46.70,0.017,"(216, 392, 318, 529)"
375,15.673,46.86,46.59,0.003,"(216, 392, 318, 529)"
376,15.714,46.94,46.67,0.004,"(216, 392, 318, 529)"
377,15.755,46.85,46.58,0.007,"(216, 392, 318, 529)"
378,15.798,46.85,46.58,0.010,"(216, 392, 318, 529)"
379,15.837,46.93,46.66,0.000,"(216, 392, 318, 529)"
380,15.878,46.85,46.58,0.002,"(216, 392, 318, 529)"
381,15.918,46.97,46.70,0.003,"(216, 392, 318, 529)"
382,15.958,46.84,46.57,0.006,"(216, 392, 318, 529)"
383,16.005,46.88,46.61,0.007,"(216, 392, 318, 529)"
384,16.045,46.96,46.69,0.003,"(216, 392, 318, 529)"
385,16.090,46.96,46.70,0.004,"(216, 392, 318, 529)"
386,16.128,47.00,46.73,0.006,"(216, 392, 318, 529)"
387,16.167,46.90,46.64,0.004,"(216, 392, 318, 529)"
388,16.214,46.97,46.70,0.004,"(216, 392, 318, 529)"
389,16.251,46.89,46.63,0.004,"(216, 392, 318, 529)"
390,16.294,46.92,46.65,0.003,"(216, 392, 318, 529)"
391,16.331,46.96,46.69,0.001,"(216, 392, 318, 529)"
392,16.374,46.88,46.62,0.000,"(216, 392, 318, 529)"
393,16.420,46.95,46.68,0.005,"(216, 392, 318, 529)"
394,16.460,46.86,46.58,0.003,"(216, 392, 318, 529)"
395,16.503,46.93,46.65,0.004,"(216, 392, 318, 529)"
396,16.546,46.96,46.69,0.003,"(216, 392, 318, 529)"
397,16.587,46.97,46.71,0.000,"(216, 392, 318, 529)"
398,16.631,46.99,46.73,0.001,"(216, 392, 318, 529)"
399,16.669,46.90,46.63,0.000,"(216, 392, 318, 529)"
400,16.712,46.97,46.69,0.008,"(216, 392, 318, 529)"
401,16.751,46.88,46.60,0.002,"(216, 392, 318, 529)"
402,16.790,46.96,46.69,0.006,"(216, 392, 318, 529)"
403,16.839,46.98,46.70,0.006,"(216, 392, 318, 529)"
404,16.877,46.90,46.62,0.004,"(216, 392, 318, 529)"
405,16.919,46.97,46.70,0.008,"(216, 392, 318, 529)"
406,16.966,46.89,46.61,0.004,"(216, 392, 318, 529)"
407,17.006,46.99,46.72,0.006,"(216, 392, 318, 529)"
408,17.047,46.98,46.71,0.003,"(216, 392, 318, 529)"
409,17.086,47.02,46.75,0.006,"(216, 392, 318, 529)"
410,17.125,47.05,46.78,0.003,"(216, 392, 318, 529)"
411,17.173,46.98,46.72,0.007,"(216, 392, 318, 529)"
412,17.215,47.02,46.74,0.011,"(216, 392, 318, 529)"
413,17.254,46.96,46.69,0.000,"(216, 392, 318, 529)"
414,17.294,47.00,46.72,0.003,"(216, 392, 318, 529)"
415,17.335,47.02,46.75,0.045,"(216, 392, 318, 529)"
416,17.383,46.98,46.70,0.010,"(216, 392, 318, 529)"
417,17.424,47.01,46.74,0.013,"(216, 392, 318, 529)"
418,17.463,46.95,46.69,0.001,"(216, 392, 318, 529)"
419,17.502,47.02,46.74,0.002,"(216, 392, 318, 529)"
420,17.542,46.99,46.72,0.007,"(216, 392, 318, 529)"
