frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
119,7.176,55.25,54.02,0.011,"(221, 414, 317, 521)"
120,7.232,55.05,53.81,0.003,"(221, 414, 317, 521)"
121,7.289,55.05,53.81,0.005,"(221, 414, 317, 521)"
122,7.346,55.17,53.93,0.215,"(221, 414, 317, 521)"
123,7.401,55.12,53.87,0.376,"(221, 414, 317, 521)"
124,7.455,55.30,54.04,0.146,"(221, 414, 317, 521)"
125,7.507,55.22,53.96,0.011,"(221, 414, 317, 521)"
126,7.561,55.34,54.08,0.167,"(221, 414, 317, 521)"
127,7.617,55.23,53.97,0.090,"(221, 414, 317, 521)"
128,7.670,55.34,54.08,0.160,"(221, 414, 317, 521)"
129,7.725,55.21,53.95,0.004,"(221, 414, 317, 521)"
130,7.780,55.35,54.08,0.010,"(221, 414, 317, 521)"
131,7.836,55.33,54.06,0.006,"(221, 414, 317, 521)"
132,7.890,55.31,54.04,0.014,"(221, 414, 317, 521)"
133,7.945,55.41,54.15,0.026,"(221, 414, 317, 521)"
134,8.000,55.31,54.06,0.011,"(221, 414, 317, 521)"
135,8.055,55.42,54.17,0.006,"(221, 414, 317, 521)"
136,8.109,55.33,54.07,0.017,"(221, 414, 317, 521)"
137,8.165,55.44,54.20,0.014,"(221, 414, 317, 521)"
138,8.217,55.34,54.09,0.003,"(221, 414, 317, 521)"
139,8.272,55.41,54.15,0.017,"(221, 414, 317, 521)"
140,8.328,55.54,54.28,0.011,"(221, 414, 317, 521)"
141,8.384,55.56,54.29,0.010,"(221, 414, 317, 521)"
142,8.437,55.56,54.29,0.029,"(221, 414, 317, 521)"
143,8.491,55.46,54.18,0.018,"(221, 414, 317, 521)"
144,8.545,55.55,54.28,0.029,"(221, 414, 317, 521)"
145,8.599,55.42,54.14,0.053,"(221, 414, 317, 521)"
146,8.654,55.46,54.17,0.021,"(221, 414, 317, 521)"
147,8.709,55.37,54.08,0.004,"(221, 414, 317, 521)"
148,8.762,55.60,54.34,0.031,"(221, 414, 317, 521)"
149,8.817,55.61,54.33,0.014,"(221, 414, 317, 521)"
150,8.870,55.67,54.41,0.008,"(221, 414, 317, 521)"
151,8.925,55.65,54.40,0.002,"(221, 414, 317, 521)"
152,8.980,55.63,54.38,0.046,"(221, 414, 317, 521)"
153,9.035,55.67,54.42,0.007,"(221, 414, 317, 521)"
154,9.090,55.55,54.29,0.012,"(221, 414, 317, 521)"
155,9.144,55.66,54.39,0.020,"(221, 414, 317, 521)"
156,9.196,55.49,54.22,0.016,"(221, 414, 317, 521)"
157,9.250,55.63,54.36,0.002,"(221, 414, 317, 521)"
158,9.304,55.57,54.30,0.024,"(221, 414, 317, 521)"
159,9.360,55.64,54.36,0.029,"(221, 414, 317, 521)"
160,9.414,55.52,54.24,0.014,"(221, 414, 317, 521)"
161,9.472,55.55,54.28,0.006,"(221, 414, 317, 521)"
162,9.527,55.65,54.37,0.009,"(221, 414, 317, 521)"
163,9.581,55.55,54.28,0.023,"(221, 414, 317, 521)"
164,9.635,55.55,54.27,0.018,"(221, 414, 317, 521)"
165,9.690,55.46,54.17,0.029,"(221, 414, 317, 521)"
166,9.745,55.60,54.33,0.590,"(221, 414, 317, 521)"
167,9.799,55.49,54.26,0.033,"(221, 414, 317, 521)"
168,9.853,55.62,54.40,0.062,"(221, 414, 317, 521)"
169,9.908,55.47,54.26,0.163,"(221, 414, 317, 521)"
170,9.961,55.55,54.32,0.580,"(221, 414, 317, 521)"
171,10.013,55.48,54.28,0.114,"(221, 414, 317, 521)"
172,10.069,55.46,54.25,0.364,"(221, 414, 317, 521)"
173,10.124,55.50,54.30,0.018,"(221, 414, 317, 521)"
174,10.179,55.44,54.24,0.009,"(221, 414, 317, 521)"
175,10.233,55.61,54.39,0.000,"(221, 414, 317, 521)"
176,10.288,55.56,54.33,0.002,"(221, 414, 317, 521)"
177,10.342,55.65,54.42,0.007,"(221, 414, 317, 521)"
178,10.396,55.54,54.31,0.003,"(221, 414, 317, 521)"
179,10.449,55.65,54.41,0.002,"(221, 414, 317, 521)"
180,10.504,55.54,54.33,0.009,"(221, 414, 317, 521)"
181,10.558,55.46,54.23,0.032,"(221, 414, 317, 521)"
182,10.612,55.53,54.31,0.034,"(221, 414, 317, 521)"
183,10.667,55.55,54.28,0.004,"(221, 414, 317, 521)"
184,10.721,55.83,54.52,0.007,"(221, 414, 317, 521)"
185,10.775,55.73,54.42,0.019,"(221, 414, 317, 521)"
186,10.830,55.89,54.56,0.009,"(221, 414, 317, 521)"
187,10.884,55.77,54.44,0.016,"(221, 414, 317, 521)"
188,10.938,55.91,54.59,0.039,"(221, 414, 317, 521)"
189,10.995,55.85,54.52,0.016,"(221, 414, 317, 521)"
190,11.049,55.88,54.56,0.040,"(221, 414, 317, 521)"
191,11.102,55.91,54.57,0.105,"(221, 414, 317, 521)"
192,11.159,55.80,54.45,0.019,"(221, 414, 317, 521)"
193,11.214,55.91,54.56,0.032,"(221, 414, 317, 521)"
194,11.267,55.86,54.52,0.009,"(221, 414, 317, 521)"
195,11.321,55.89,54.56,0.004,"(221, 414, 317, 521)"
196,11.372,55.79,54.46,0.005,"(221, 414, 317, 521)"
197,11.428,55.89,54.55,0.079,"(221, 414, 317, 521)"
198,11.483,55.69,54.35,0.038,"(221, 414, 317, 521)"
199,11.536,55.77,54.41,0.032,"(221, 414, 317, 521)"
200,11.590,55.97,54.63,0.007,"(221, 414, 317, 521)"
201,11.643,55.96,54.62,0.053,"(221, 414, 317, 521)"
202,11.699,55.87,54.51,0.007,"(221, 414, 317, 521)"
203,11.754,55.84,54.49,0.003,"(221, 414, 317, 521)"
204,11.809,55.86,54.52,0.001,"(221, 414, 317, 521)"
205,11.864,55.76,54.40,0.009,"(221, 414, 317, 521)"
206,11.916,55.84,54.50,0.007,"(221, 414, 317, 521)"
207,11.971,55.69,54.35,0.003,"(221, 414, 317, 521)"
208,12.026,55.76,54.43,0.010,"(221, 414, 317, 521)"
209,12.077,55.72,54.37,0.006,"(221, 414, 317, 521)"
210,12.130,55.69,54.36,0.004,"(221, 414, 317, 521)"
211,12.184,55.71,54.36,0.000,"(221, 414, 317, 521)"
212,12.237,55.75,54.41,0.003,"(221, 414, 317, 521)"
213,12.291,55.85,54.50,0.000,"(221, 414, 317, 521)"
214,12.345,55.80,54.45,0.008,"(221, 414, 317, 521)"
215,12.400,55.78,54.43,0.036,"(221, 414, 317, 521)"
216,12.451,55.75,54.37,0.000,"(221, 414, 317, 521)"
217,12.507,55.77,54.42,0.009,"(221, 414, 317, 521)"
218,12.561,55.72,54.35,0.003,"(221, 414, 317, 521)"
219,12.614,55.82,54.46,0.004,"(221, 414, 317, 521)"
220,12.666,55.73,54.39,0.005,"(221, 414, 317, 521)"
221,12.718,55.87,54.53,0.005,"(221, 414, 317, 521)"
222,12.771,55.76,54.42,0.050,"(221, 414, 317, 521)"
223,12.824,55.67,54.34,0.008,"(221, 414, 317, 521)"
224,12.876,55.69,54.35,0.007,"(221, 414, 317, 521)"
225,12.932,55.71,54.37,0.018,"(221, 414, 317, 521)"
226,12.992,55.93,54.56,0.008,"(221, 414, 317, 521)"
227,13.051,55.80,54.45,0.006,"(221, 414, 317, 521)"
228,13.111,55.93,54.60,0.007,"(221, 414, 317, 521)"
229,13.167,55.92,54.57,0.018,"(221, 414, 317, 521)"
230,13.218,55.96,54.61,0.019,"(221, 414, 317, 521)"
231,13.269,55.81,54.45,0.054,"(221, 414, 317, 521)"
232,13.319,55.85,54.49,0.042,"(221, 414, 317, 521)"
233,13.371,55.82,54.45,0.026,"(221, 414, 317, 521)"
234,13.428,55.78,54.40,0.013,"(221, 414, 317, 521)"
235,13.481,55.90,54.52,0.023,"(221, 414, 317, 521)"
236,13.535,55.79,54.41,0.002,"(221, 414, 317, 521)"
237,13.589,55.92,54.55,0.009,"(221, 414, 317, 521)"
238,13.643,55.82,54.44,0.008,"(221, 414, 317, 521)"
239,13.695,55.79,54.41,0.038,"(221, 414, 317, 521)"
240,13.748,55.74,54.36,0.024,"(221, 414, 317, 521)"
241,13.800,55.81,54.43,0.005,"(221, 414, 317, 521)"
242,13.856,55.71,54.31,0.119,"(221, 414, 317, 521)"
243,13.907,55.82,54.44,0.001,"(221, 414, 317, 521)"
244,13.960,55.79,54.44,0.037,"(221, 414, 317, 521)"
245,14.013,55.77,54.42,0.016,"(221, 414, 317, 521)"
246,14.068,55.81,54.46,0.003,"(221, 414, 317, 521)"
247,14.119,55.75,54.41,0.025,"(221, 414, 317, 521)"
248,14.173,55.77,54.43,0.012,"(221, 414, 317, 521)"
249,14.227,55.65,54.32,0.028,"(221, 414, 317, 521)"
250,14.282,55.76,54.45,0.001,"(221, 414, 317, 521)"
251,14.337,55.62,54.35,0.074,"(221, 414, 317, 521)"
252,14.392,55.61,54.34,0.054,"(221, 414, 317, 521)"
253,14.445,55.60,54.33,0.070,"(221, 414, 317, 521)"
254,14.498,55.60,54.35,0.015,"(221, 414, 317, 521)"
255,14.550,55.56,54.31,0.027,"(221, 414, 317, 521)"
256,14.604,55.54,54.29,0.022,"(221, 414, 317, 521)"
257,14.658,55.58,54.33,0.044,"(221, 414, 317, 521)"
258,14.713,55.52,54.31,0.007,"(221, 414, 317, 521)"
259,14.767,55.64,54.44,0.008,"(221, 414, 317, 521)"
260,14.821,55.49,54.29,0.201,"(221, 414, 317, 521)"
261,14.876,55.57,54.38,0.000,"(221, 414, 317, 521)"
262,14.930,55.46,54.28,0.000,"(221, 414, 317, 521)"
263,14.983,55.51,54.33,0.004,"(221, 414, 317, 521)"
264,15.036,55.38,54.20,0.002,"(221, 414, 317, 521)"
265,15.092,55.44,54.27,0.002,"(221, 414, 317, 521)"
266,15.145,55.42,54.25,0.005,"(221, 414, 317, 521)"
267,15.200,55.31,54.18,0.012,"(221, 414, 317, 521)"
268,15.254,55.33,54.20,0.000,"(221, 414, 317, 521)"
269,15.307,55.28,54.13,0.000,"(221, 414, 317, 521)"
270,15.362,55.35,54.20,0.002,"(221, 414, 317, 521)"
271,15.413,55.20,54.04,0.001,"(221, 414, 317, 521)"
272,15.466,55.23,54.06,0.006,"(221, 414, 317, 521)"
273,15.518,55.10,53.91,0.020,"(221, 414, 317, 521)"
274,15.574,55.17,53.97,0.015,"(221, 414, 317, 521)"
275,15.629,55.38,54.17,0.013,"(221, 414, 317, 521)"
276,15.684,55.44,54.22,0.010,"(221, 414, 317, 521)"
277,15.739,55.46,54.22,0.008,"(221, 414, 317, 521)"
278,15.793,55.34,54.10,0.007,"(221, 414, 317, 521)"
279,15.847,55.41,54.16,0.002,"(221, 414, 317, 521)"
280,15.903,55.21,53.94,0.003,"(221, 414, 317, 521)"
281,15.958,55.39,54.12,0.007,"(221, 414, 317, 521)"
282,16.012,55.29,54.03,0.007,"(221, 414, 317, 521)"
283,16.066,55.34,54.05,0.009,"(221, 414, 317, 521)"
284,16.120,55.31,54.02,0.007,"(221, 414, 317, 521)"
285,16.172,55.32,54.03,0.006,"(221, 414, 317, 521)"
286,16.226,55.31,54.01,0.006,"(221, 414, 317, 521)"
287,16.280,55.33,54.04,0.007,"(221, 414, 317, 521)"
288,16.334,55.43,54.13,0.011,"(221, 414, 317, 521)"
289,16.391,55.38,54.09,0.009,"(221, 414, 317, 521)"
290,16.445,55.54,54.25,0.009,"(221, 414, 317, 521)"
291,16.501,55.46,54.16,0.016,"(221, 414, 317, 521)"
292,16.555,55.57,54.26,0.014,"(221, 414, 317, 521)"
293,16.612,55.49,54.19,0.005,"(221, 414, 317, 521)"
294,16.668,55.46,54.18,0.018,"(221, 414, 317, 521)"
295,16.724,55.50,54.21,0.004,"(221, 414, 317, 521)"
296,16.780,55.41,54.12,0.021,"(221, 414, 317, 521)"
297,16.834,55.65,54.38,0.034,"(221, 414, 317, 521)"
298,16.889,55.61,54.33,0.019,"(221, 414, 317, 521)"
299,16.943,55.79,54.50,0.054,"(221, 414, 317, 521)"
300,16.997,55.74,54.45,0.044,"(221, 414, 317, 521)"
301,17.052,55.79,54.50,0.023,"(221, 414, 317, 521)"
302,17.106,55.81,54.51,0.033,"(221, 414, 317, 521)"
303,17.160,55.78,54.48,0.004,"(221, 414, 317, 521)"
304,17.215,55.76,54.48,0.008,"(221, 414, 317, 521)"
305,17.271,55.78,54.48,0.002,"(221, 414, 317, 521)"
306,17.325,55.84,54.55,0.662,"(221, 414, 317, 521)"
307,17.379,55.70,54.42,0.002,"(221, 414, 317, 521)"
308,17.431,55.78,54.50,0.127,"(221, 414, 317, 521)"
309,17.484,55.72,54.44,0.551,"(221, 414, 317, 521)"
310,17.538,55.75,54.48,0.020,"(221, 414, 317, 521)"
311,17.593,55.60,54.32,0.004,"(221, 414, 317, 521)"
312,17.648,55.73,54.43,0.011,"(221, 414, 317, 521)"
313,17.704,55.81,54.51,0.004,"(221, 414, 317, 521)"
314,17.757,55.77,54.48,0.011,"(221, 414, 317, 521)"
315,17.813,55.83,54.55,0.065,"(221, 414, 317, 521)"
316,17.869,55.71,54.44,0.046,"(221, 414, 317, 521)"
317,17.924,55.79,54.54,0.007,"(221, 414, 317, 521)"
318,17.981,55.68,54.43,0.034,"(221, 414, 317, 521)"
319,18.036,55.58,54.32,0.042,"(221, 414, 317, 521)"
320,18.091,55.60,54.32,0.007,"(221, 414, 317, 521)"
321,18.147,55.67,54.39,0.028,"(221, 414, 317, 521)"
322,18.198,55.73,54.44,0.007,"(221, 414, 317, 521)"
323,18.252,55.60,54.33,0.000,"(221, 414, 317, 521)"
324,18.306,55.79,54.51,0.010,"(221, 414, 317, 521)"
325,18.361,55.67,54.39,0.001,"(221, 414, 317, 521)"
326,18.414,55.77,54.50,0.000,"(221, 414, 317, 521)"
327,18.470,55.62,54.31,0.131,"(221, 414, 317, 521)"
328,18.524,55.75,54.43,0.002,"(221, 414, 317, 521)"
329,18.580,55.81,54.48,0.012,"(221, 414, 317, 521)"
330,18.635,55.86,54.49,0.012,"(221, 414, 317, 521)"
331,18.690,55.94,54.58,0.058,"(221, 414, 317, 521)"
332,18.747,55.90,54.56,0.000,"(221, 414, 317, 521)"
333,18.802,55.97,54.63,0.007,"(221, 414, 317, 521)"
334,18.858,55.75,54.39,0.000,"(221, 414, 317, 521)"
335,18.913,55.52,54.11,0.013,"(221, 414, 317, 521)"
336,18.967,55.51,54.13,0.044,"(221, 414, 317, 521)"
337,19.022,55.53,54.14,0.040,"(221, 414, 317, 521)"
338,19.077,55.93,54.58,0.004,"(221, 414, 317, 521)"
339,19.134,55.85,54.49,0.014,"(221, 414, 317, 521)"
340,19.189,56.01,54.64,0.008,"(221, 414, 317, 521)"
341,19.243,55.87,54.50,0.002,"(221, 414, 317, 521)"
342,19.297,55.97,54.60,0.001,"(221, 414, 317, 521)"
343,19.351,55.74,54.38,0.000,"(221, 414, 317, 521)"
344,19.406,55.79,54.44,0.010,"(221, 414, 317, 521)"
345,19.461,55.77,54.42,0.002,"(221, 414, 317, 521)"
346,19.516,55.79,54.43,0.000,"(221, 414, 317, 521)"
347,19.572,55.91,54.55,0.011,"(221, 414, 317, 521)"
348,19.630,55.75,54.40,0.007,"(221, 414, 317, 521)"
349,19.684,55.91,54.57,0.003,"(221, 414, 317, 521)"
350,19.736,55.74,54.39,0.029,"(221, 414, 317, 521)"
351,19.792,55.89,54.53,0.129,"(221, 414, 317, 521)"
352,19.846,55.81,54.42,0.000,"(221, 414, 317, 521)"
353,19.901,55.71,54.34,0.051,"(221, 414, 317, 521)"
354,19.958,55.75,54.38,0.007,"(221, 414, 317, 521)"
355,20.013,55.72,54.34,0.029,"(221, 414, 317, 521)"
356,20.067,55.94,54.56,0.005,"(221, 414, 317, 521)"
357,20.121,55.79,54.42,0.050,"(221, 414, 317, 521)"
358,20.176,55.82,54.42,0.006,"(221, 414, 317, 521)"
359,20.230,55.74,54.35,0.002,"(221, 414, 317, 521)"
360,20.283,55.90,54.52,0.005,"(221, 414, 317, 521)"
361,20.338,55.94,54.59,0.002,"(221, 414, 317, 521)"
362,20.392,55.96,54.61,0.006,"(221, 414, 317, 521)"
363,20.446,55.98,54.63,0.005,"(221, 414, 317, 521)"
364,20.501,55.96,54.61,0.000,"(221, 414, 317, 521)"
365,20.556,56.06,54.71,0.003,"(221, 414, 317, 521)"
366,20.609,55.78,54.40,0.001,"(221, 414, 317, 521)"
367,20.663,55.92,54.55,0.016,"(221, 414, 317, 521)"
368,20.718,55.79,54.42,0.017,"(221, 414, 317, 521)"
369,20.773,55.90,54.53,0.001,"(221, 414, 317, 521)"
370,20.826,55.87,54.50,0.000,"(221, 414, 317, 521)"
371,20.880,55.86,54.49,0.015,"(221, 414, 317, 521)"
372,20.934,55.99,54.62,0.024,"(221, 414, 317, 521)"
373,20.989,55.87,54.48,0.008,"(221, 414, 317, 521)"
374,21.045,55.93,54.52,0.059,"(221, 414, 317, 521)"
375,21.099,55.79,54.39,0.032,"(221, 414, 317, 521)"
376,21.155,55.89,54.50,0.115,"(221, 414, 317, 521)"
377,21.211,55.82,54.45,0.000,"(221, 414, 317, 521)"
378,21.264,55.90,54.53,0.063,"(221, 414, 317, 521)"
379,21.319,55.81,54.44,0.009,"(221, 414, 317, 521)"
380,21.374,55.71,54.33,0.088,"(221, 414, 317, 521)"
381,21.430,55.75,54.38,0.148,"(221, 414, 317, 521)"
382,21.484,55.64,54.27,0.020,"(221, 414, 317, 521)"
383,21.541,55.70,54.37,0.005,"(221, 414, 317, 521)"
384,21.596,55.58,54.25,0.011,"(221, 414, 317, 521)"
385,21.651,55.64,54.32,0.002,"(221, 414, 317, 521)"
386,21.706,55.65,54.36,0.054,"(221, 414, 317, 521)"
387,21.761,55.63,54.34,0.031,"(221, 414, 317, 521)"
388,21.815,55.60,54.31,0.057,"(221, 414, 317, 521)"
389,21.870,55.51,54.21,0.031,"(221, 414, 317, 521)"
390,21.925,55.57,54.28,0.075,"(221, 414, 317, 521)"
391,21.979,55.41,54.15,0.055,"(221, 414, 317, 521)"
392,22.034,55.52,54.26,0.033,"(221, 414, 317, 521)"
393,22.088,55.35,54.12,0.014,"(221, 414, 317, 521)"
394,22.142,55.44,54.22,0.003,"(221, 414, 317, 521)"
395,22.196,55.41,54.19,0.002,"(221, 414, 317, 521)"
396,22.249,55.37,54.16,0.015,"(221, 414, 317, 521)"
397,22.301,55.25,54.04,0.002,"(221, 414, 317, 521)"
398,22.356,55.39,54.18,0.025,"(221, 414, 317, 521)"
399,22.411,55.45,54.25,0.002,"(221, 414, 317, 521)"
400,22.466,55.33,54.15,0.012,"(221, 414, 317, 521)"
401,22.519,55.40,54.22,0.007,"(221, 414, 317, 521)"
402,22.573,55.36,54.17,0.011,"(221, 414, 317, 521)"
403,22.627,55.43,54.25,0.011,"(221, 414, 317, 521)"
404,22.681,55.25,54.08,0.034,"(221, 414, 317, 521)"
405,22.735,55.28,54.09,0.015,"(221, 414, 317, 521)"
406,22.790,55.31,54.14,0.002,"(221, 414, 317, 521)"
407,22.844,55.30,54.13,0.004,"(221, 414, 317, 521)"
408,22.898,55.34,54.15,0.001,"(221, 414, 317, 521)"
409,22.953,55.30,54.09,0.002,"(221, 414, 317, 521)"
410,23.004,55.42,54.20,0.007,"(221, 414, 317, 521)"
411,23.058,55.33,54.09,0.000,"(221, 414, 317, 521)"
412,23.109,55.28,54.04,0.020,"(221, 414, 317, 521)"
413,23.159,55.18,53.94,0.021,"(221, 414, 317, 521)"
414,23.213,55.32,54.10,0.002,"(221, 414, 317, 521)"
415,23.267,55.27,54.03,0.010,"(221, 414, 317, 521)"
416,23.322,55.44,54.17,0.023,"(221, 414, 317, 521)"
417,23.376,55.50,54.20,0.005,"(221, 414, 317, 521)"
418,23.430,55.50,54.21,0.002,"(221, 414, 317, 521)"
419,23.483,55.49,54.18,0.006,"(221, 414, 317, 521)"
420,23.539,55.17,53.84,0.206,"(221, 414, 317, 521)"
