frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
138,5.333,70.48,70.72,0.017,"(220, 316, 317, 526)"
139,5.366,70.27,70.51,0.020,"(220, 316, 317, 526)"
140,5.400,70.30,70.54,0.021,"(220, 316, 317, 526)"
141,5.434,70.16,70.38,0.022,"(220, 316, 317, 526)"
142,5.466,70.26,70.49,0.020,"(220, 316, 317, 526)"
143,5.500,70.21,70.41,0.017,"(220, 316, 317, 526)"
144,5.534,70.78,70.96,0.018,"(220, 316, 317, 526)"
145,5.566,70.78,70.97,0.019,"(220, 316, 317, 526)"
146,5.600,71.12,71.29,0.024,"(220, 316, 317, 526)"
147,5.634,71.17,71.35,0.028,"(220, 316, 317, 526)"
148,5.667,70.78,71.08,0.018,"(220, 316, 317, 526)"
149,5.700,70.98,71.23,0.021,"(220, 316, 317, 526)"
150,5.734,71.05,71.28,0.019,"(220, 316, 317, 526)"
151,5.769,71.13,71.36,0.019,"(220, 316, 317, 526)"
152,5.801,71.22,71.45,0.018,"(220, 316, 317, 526)"
153,5.834,71.19,71.41,0.017,"(220, 316, 317, 526)"
154,5.867,71.20,71.42,0.015,"(220, 316, 317, 526)"
155,5.901,71.26,71.50,0.017,"(220, 316, 317, 526)"
156,5.934,71.14,71.37,0.014,"(220, 316, 317, 526)"
157,5.968,71.19,71.42,0.023,"(220, 316, 317, 526)"
158,6.001,71.33,71.56,0.017,"(220, 316, 317, 526)"
159,6.034,71.24,71.47,0.016,"(220, 316, 317, 526)"
160,6.067,71.18,71.41,0.015,"(220, 316, 317, 526)"
161,6.102,71.31,71.52,0.020,"(220, 316, 317, 526)"
162,6.134,71.14,71.36,0.020,"(220, 316, 317, 526)"
163,6.167,71.16,71.39,0.017,"(220, 316, 317, 526)"
164,6.200,71.10,71.32,0.016,"(220, 316, 317, 526)"
165,6.235,71.05,71.28,0.018,"(220, 316, 317, 526)"
166,6.268,71.08,71.30,0.019,"(220, 316, 317, 526)"
167,6.302,71.55,71.83,0.021,"(220, 316, 317, 526)"
168,6.335,71.80,72.12,0.018,"(220, 316, 317, 526)"
169,6.368,71.85,72.16,0.018,"(220, 316, 317, 526)"
170,6.401,72.27,72.62,0.020,"(220, 316, 317, 526)"
171,6.434,72.06,72.41,0.020,"(220, 316, 317, 526)"
172,6.467,72.15,72.50,0.019,"(220, 316, 317, 526)"
173,6.501,72.22,72.56,0.017,"(220, 316, 317, 526)"
174,6.535,72.12,72.47,0.017,"(220, 316, 317, 526)"
175,6.568,72.14,72.48,0.019,"(220, 316, 317, 526)"
176,6.602,72.24,72.58,0.018,"(220, 316, 317, 526)"
177,6.636,72.18,72.52,0.020,"(220, 316, 317, 526)"
178,6.669,72.21,72.54,0.018,"(220, 316, 317, 526)"
179,6.701,72.29,72.63,0.019,"(220, 316, 317, 526)"
180,6.735,72.14,72.46,0.029,"(220, 316, 317, 526)"
181,6.768,72.26,72.60,0.019,"(220, 316, 317, 526)"
182,6.802,72.30,72.64,0.024,"(220, 316, 317, 526)"
183,6.835,72.22,72.58,0.019,"(220, 316, 317, 526)"
184,6.869,72.21,72.55,0.020,"(220, 316, 317, 526)"
185,6.902,72.27,72.61,0.020,"(220, 316, 317, 526)"
186,6.935,72.14,72.48,0.021,"(220, 316, 317, 526)"
187,6.968,72.17,72.51,0.017,"(220, 316, 317, 526)"
188,7.003,72.20,72.54,0.021,"(220, 316, 317, 526)"
189,7.036,72.09,72.44,0.018,"(220, 316, 317, 526)"
190,7.069,72.20,72.53,0.020,"(220, 316, 317, 526)"
191,7.102,72.30,72.63,0.020,"(220, 316, 317, 526)"
192,7.136,72.21,72.56,0.020,"(220, 316, 317, 526)"
193,7.170,72.43,72.78,0.017,"(220, 316, 317, 526)"
194,7.201,72.48,72.83,0.033,"(220, 316, 317, 526)"
195,7.237,72.42,72.76,0.018,"(220, 316, 317, 526)"
196,7.269,72.57,72.92,0.019,"(220, 316, 317, 526)"
197,7.302,72.60,72.94,0.020,"(220, 316, 317, 526)"
198,7.336,72.51,72.85,0.018,"(220, 316, 317, 526)"
199,7.369,72.57,72.93,0.025,"(220, 316, 317, 526)"
200,7.402,72.72,73.08,0.020,"(220, 316, 317, 526)"
201,7.436,72.56,72.91,0.022,"(220, 316, 317, 526)"
202,7.469,72.71,73.05,0.024,"(220, 316, 317, 526)"
203,7.503,72.72,73.08,0.025,"(220, 316, 317, 526)"
204,7.537,72.68,73.04,0.017,"(220, 316, 317, 526)"
205,7.569,72.71,73.08,0.018,"(220, 316, 317, 526)"
206,7.603,72.82,73.19,0.017,"(220, 316, 317, 526)"
207,7.635,72.63,72.99,0.035,"(220, 316, 317, 526)"
208,7.670,72.65,72.99,0.019,"(220, 316, 317, 526)"
209,7.703,72.73,73.07,0.022,"(220, 316, 317, 526)"
210,7.737,72.63,72.97,0.017,"(220, 316, 317, 526)"
211,7.770,73.12,73.43,0.032,"(220, 316, 317, 526)"
212,7.803,73.67,73.88,0.048,"(220, 316, 317, 526)"
213,7.837,73.37,73.65,0.025,"(220, 316, 317, 526)"
214,7.870,73.35,73.61,0.012,"(220, 316, 317, 526)"
215,7.904,73.37,73.64,0.013,"(220, 316, 317, 526)"
216,7.936,73.35,73.62,0.013,"(220, 316, 317, 526)"
217,7.970,73.41,73.69,0.011,"(220, 316, 317, 526)"
218,8.004,73.44,73.72,0.015,"(220, 316, 317, 526)"
219,8.036,73.39,73.67,0.010,"(220, 316, 317, 526)"
220,8.069,73.49,73.76,0.042,"(220, 316, 317, 526)"
221,8.103,73.60,73.90,0.012,"(220, 316, 317, 526)"
222,8.137,73.49,73.75,0.012,"(220, 316, 317, 526)"
223,8.171,73.68,73.98,0.013,"(220, 316, 317, 526)"
224,8.203,73.62,73.91,0.015,"(220, 316, 317, 526)"
225,8.237,73.64,73.93,0.013,"(220, 316, 317, 526)"
226,8.270,73.63,73.93,0.018,"(220, 316, 317, 526)"
227,8.303,73.63,73.90,0.018,"(220, 316, 317, 526)"
228,8.337,73.36,73.62,0.018,"(220, 316, 317, 526)"
229,8.371,73.44,73.72,0.010,"(220, 316, 317, 526)"
230,8.404,73.47,73.75,0.018,"(220, 316, 317, 526)"
231,8.437,73.32,73.57,0.013,"(220, 316, 317, 526)"
232,8.470,73.50,73.80,0.013,"(220, 316, 317, 526)"
233,8.505,73.43,73.74,0.014,"(220, 316, 317, 526)"
234,8.537,73.67,74.00,0.017,"(220, 316, 317, 526)"
235,8.570,73.76,74.09,0.017,"(220, 316, 317, 526)"
236,8.605,73.72,74.05,0.017,"(220, 316, 317, 526)"
237,8.638,73.73,74.05,0.019,"(220, 316, 317, 526)"
238,8.671,73.85,74.18,0.022,"(220, 316, 317, 526)"
239,8.704,73.95,74.29,0.029,"(220, 316, 317, 526)"
240,8.738,73.86,74.20,0.020,"(220, 316, 317, 526)"
241,8.770,73.91,74.25,0.021,"(220, 316, 317, 526)"
242,8.805,73.87,74.22,0.020,"(220, 316, 317, 526)"
243,8.838,73.84,74.17,0.017,"(220, 316, 317, 526)"
244,8.871,73.95,74.29,0.018,"(220, 316, 317, 526)"
245,8.904,73.81,74.13,0.021,"(220, 316, 317, 526)"
246,8.937,73.72,74.06,0.019,"(220, 316, 317, 526)"
247,8.971,73.77,74.11,0.018,"(220, 316, 317, 526)"
248,9.004,73.71,74.05,0.017,"(220, 316, 317, 526)"
249,9.038,73.77,74.11,0.022,"(220, 316, 317, 526)"
250,9.072,73.90,74.24,0.021,"(220, 316, 317, 526)"
251,9.105,73.80,74.15,0.013,"(220, 316, 317, 526)"
252,9.138,73.62,73.96,0.017,"(220, 316, 317, 526)"
253,9.172,73.80,74.15,0.009,"(220, 316, 317, 526)"
254,9.204,73.90,74.25,0.014,"(220, 316, 317, 526)"
255,9.238,73.98,74.35,0.021,"(220, 316, 317, 526)"
256,9.271,74.15,74.53,0.016,"(220, 316, 317, 526)"
257,9.305,74.03,74.40,0.013,"(220, 316, 317, 526)"
258,9.338,73.99,74.36,0.020,"(220, 316, 317, 526)"
259,9.371,74.03,74.41,0.023,"(220, 316, 317, 526)"
260,9.406,74.04,74.42,0.015,"(220, 316, 317, 526)"
261,9.438,73.85,74.18,0.021,"(220, 316, 317, 526)"
262,9.471,73.93,74.28,0.014,"(220, 316, 317, 526)"
263,9.505,73.84,74.19,0.016,"(220, 316, 317, 526)"
264,9.539,73.83,74.18,0.018,"(220, 316, 317, 526)"
265,9.572,73.92,74.28,0.018,"(220, 316, 317, 526)"
266,9.607,73.85,74.21,0.011,"(220, 316, 317, 526)"
267,9.639,74.02,74.32,0.016,"(220, 316, 317, 526)"
268,9.672,74.02,74.31,0.018,"(220, 316, 317, 526)"
269,9.705,73.97,74.27,0.016,"(220, 316, 317, 526)"
270,9.739,74.03,74.34,0.014,"(220, 316, 317, 526)"
271,9.773,74.10,74.42,0.016,"(220, 316, 317, 526)"
272,9.805,73.99,74.30,0.016,"(220, 316, 317, 526)"
273,9.839,73.96,74.26,0.018,"(220, 316, 317, 526)"
274,9.872,74.14,74.44,0.016,"(220, 316, 317, 526)"
275,9.906,74.08,74.37,0.017,"(220, 316, 317, 526)"
276,9.939,74.03,74.34,0.016,"(220, 316, 317, 526)"
277,9.972,74.15,74.46,0.016,"(220, 316, 317, 526)"
278,10.006,74.01,74.31,0.017,"(220, 316, 317, 526)"
279,10.039,73.92,74.22,0.018,"(220, 316, 317, 526)"
280,10.073,74.03,74.33,0.017,"(220, 316, 317, 526)"
281,10.107,73.99,74.30,0.017,"(220, 316, 317, 526)"
282,10.139,74.36,74.68,0.018,"(220, 316, 317, 526)"
283,10.172,74.55,74.89,0.020,"(220, 316, 317, 526)"
284,10.206,74.37,74.71,0.022,"(220, 316, 317, 526)"
285,10.240,74.34,74.68,0.021,"(220, 316, 317, 526)"
286,10.273,74.43,74.78,0.026,"(220, 316, 317, 526)"
287,10.306,74.40,74.77,0.020,"(220, 316, 317, 526)"
288,10.339,74.54,74.89,0.022,"(220, 316, 317, 526)"
289,10.373,74.75,75.12,0.022,"(220, 316, 317, 526)"
290,10.407,74.55,74.90,0.026,"(220, 316, 317, 526)"
291,10.439,74.58,74.93,0.021,"(220, 316, 317, 526)"
292,10.473,74.63,74.98,0.022,"(220, 316, 317, 526)"
293,10.506,74.58,74.93,0.021,"(220, 316, 317, 526)"
294,10.540,74.70,75.06,0.027,"(220, 316, 317, 526)"
295,10.573,74.70,75.06,0.021,"(220, 316, 317, 526)"
296,10.607,74.51,74.87,0.020,"(220, 316, 317, 526)"
297,10.639,74.56,74.91,0.022,"(220, 316, 317, 526)"
298,10.673,74.15,74.49,0.021,"(220, 316, 317, 526)"
299,10.707,73.88,74.24,0.014,"(220, 316, 317, 526)"
300,10.740,73.92,74.29,0.018,"(220, 316, 317, 526)"
301,10.773,73.96,74.34,0.019,"(220, 316, 317, 526)"
302,10.807,73.82,74.21,0.016,"(220, 316, 317, 526)"
303,10.840,73.90,74.31,0.018,"(220, 316, 317, 526)"
304,10.874,73.96,74.36,0.012,"(220, 316, 317, 526)"
305,10.906,73.87,74.27,0.014,"(220, 316, 317, 526)"
306,10.940,73.95,74.35,0.016,"(220, 316, 317, 526)"
307,10.973,74.01,74.41,0.015,"(220, 316, 317, 526)"
308,11.007,73.94,74.35,0.014,"(220, 316, 317, 526)"
309,11.040,73.92,74.29,0.015,"(220, 316, 317, 526)"
310,11.073,73.94,74.32,0.019,"(220, 316, 317, 526)"
311,11.106,73.87,74.27,0.016,"(220, 316, 317, 526)"
312,11.140,73.91,74.29,0.019,"(220, 316, 317, 526)"
313,11.174,73.59,74.00,0.016,"(220, 316, 317, 526)"
314,11.206,72.87,73.25,0.013,"(220, 316, 317, 526)"
315,11.240,72.60,72.95,0.012,"(220, 316, 317, 526)"
316,11.273,72.55,72.88,0.011,"(220, 316, 317, 526)"
317,11.307,72.43,72.76,0.012,"(220, 316, 317, 526)"
318,11.341,72.56,72.91,0.012,"(220, 316, 317, 526)"
319,11.374,72.64,73.01,0.009,"(220, 316, 317, 526)"
320,11.407,72.55,72.92,0.012,"(220, 316, 317, 526)"
321,11.441,72.60,72.97,0.012,"(220, 316, 317, 526)"
322,11.474,72.55,72.93,0.012,"(220, 316, 317, 526)"
323,11.507,72.46,72.82,0.013,"(220, 316, 317, 526)"
324,11.541,72.55,72.90,0.013,"(220, 316, 317, 526)"
325,11.574,72.51,72.84,0.009,"(220, 316, 317, 526)"
326,11.608,72.49,72.85,0.012,"(220, 316, 317, 526)"
327,11.641,72.51,72.86,0.009,"(220, 316, 317, 526)"
328,11.674,72.51,72.88,0.010,"(220, 316, 317, 526)"
329,11.708,72.39,72.77,0.013,"(220, 316, 317, 526)"
330,11.742,72.45,72.75,0.008,"(220, 316, 317, 526)"
331,11.775,72.38,72.62,0.011,"(220, 316, 317, 526)"
332,11.808,72.20,72.41,0.011,"(220, 316, 317, 526)"
333,11.841,72.27,72.50,0.011,"(220, 316, 317, 526)"
334,11.875,72.22,72.44,0.011,"(220, 316, 317, 526)"
335,11.908,72.16,72.38,0.011,"(220, 316, 317, 526)"
336,11.942,72.30,72.54,0.012,"(220, 316, 317, 526)"
337,11.975,72.27,72.51,0.013,"(220, 316, 317, 526)"
338,12.009,72.18,72.40,0.013,"(220, 316, 317, 526)"
339,12.042,72.26,72.49,0.011,"(220, 316, 317, 526)"
340,12.075,72.27,72.49,0.012,"(220, 316, 317, 526)"
341,12.108,72.15,72.36,0.012,"(220, 316, 317, 526)"
342,12.142,72.22,72.43,0.010,"(220, 316, 317, 526)"
343,12.176,72.21,72.43,0.013,"(220, 316, 317, 526)"
344,12.208,72.13,72.37,0.014,"(220, 316, 317, 526)"
345,12.241,72.27,72.51,0.014,"(220, 316, 317, 526)"
346,12.275,72.24,72.49,0.012,"(220, 316, 317, 526)"
347,12.308,72.16,72.38,0.011,"(220, 316, 317, 526)"
348,12.343,71.82,72.01,0.013,"(220, 316, 317, 526)"
349,12.375,71.65,71.81,0.011,"(220, 316, 317, 526)"
350,12.408,71.24,71.36,0.022,"(220, 316, 317, 526)"
351,12.442,71.33,71.45,0.011,"(220, 316, 317, 526)"
352,12.476,71.30,71.42,0.012,"(220, 316, 317, 526)"
353,12.509,71.27,71.38,0.011,"(220, 316, 317, 526)"
354,12.542,71.37,71.49,0.009,"(220, 316, 317, 526)"
355,12.575,71.28,71.39,0.012,"(220, 316, 317, 526)"
356,12.609,71.23,71.34,0.011,"(220, 316, 317, 526)"
357,12.643,71.35,71.46,0.011,"(220, 316, 317, 526)"
358,12.676,71.34,71.44,0.011,"(220, 316, 317, 526)"
359,12.709,71.28,71.40,0.010,"(220, 316, 317, 526)"
360,12.742,71.32,71.44,0.013,"(220, 316, 317, 526)"
361,12.775,71.31,71.42,0.012,"(220, 316, 317, 526)"
362,12.809,71.23,71.35,0.009,"(220, 316, 317, 526)"
363,12.843,71.35,71.47,0.011,"(220, 316, 317, 526)"
364,12.875,71.30,71.42,0.012,"(220, 316, 317, 526)"
365,12.909,71.33,71.45,0.011,"(220, 316, 317, 526)"
366,12.942,71.38,71.50,0.009,"(220, 316, 317, 526)"
367,12.976,71.23,71.36,0.013,"(220, 316, 317, 526)"
368,13.009,70.79,70.86,0.016,"(220, 316, 317, 526)"
369,13.042,70.55,70.52,0.019,"(220, 316, 317, 526)"
370,13.076,70.59,70.54,0.015,"(220, 316, 317, 526)"
371,13.110,70.61,70.57,0.014,"(220, 316, 317, 526)"
372,13.142,70.68,70.65,0.016,"(220, 316, 317, 526)"
373,13.176,70.60,70.56,0.013,"(220, 316, 317, 526)"
374,13.209,70.61,70.57,0.014,"(220, 316, 317, 526)"
375,13.242,70.69,70.64,0.016,"(220, 316, 317, 526)"
376,13.276,70.64,70.59,0.015,"(220, 316, 317, 526)"
377,13.309,70.65,70.60,0.015,"(220, 316, 317, 526)"
378,13.343,70.68,70.63,0.036,"(220, 316, 317, 526)"
379,13.376,70.57,70.53,0.034,"(220, 316, 317, 526)"
380,13.410,70.60,70.55,0.018,"(220, 316, 317, 526)"
381,13.443,70.64,70.60,0.015,"(220, 316, 317, 526)"
382,13.476,70.53,70.48,0.022,"(220, 316, 317, 526)"
383,13.510,70.58,70.54,0.018,"(220, 316, 317, 526)"
384,13.543,70.64,70.59,0.019,"(220, 316, 317, 526)"
385,13.576,70.61,70.57,0.040,"(220, 316, 317, 526)"
386,13.610,71.09,71.06,0.013,"(220, 316, 317, 526)"
387,13.643,71.43,71.45,0.016,"(220, 316, 317, 526)"
388,13.677,71.44,71.46,0.015,"(220, 316, 317, 526)"
389,13.710,71.44,71.46,0.017,"(220, 316, 317, 526)"
390,13.743,71.55,71.58,0.017,"(220, 316, 317, 526)"
391,13.778,71.47,71.51,0.032,"(220, 316, 317, 526)"
392,13.810,71.48,71.51,0.014,"(220, 316, 317, 526)"
393,13.844,71.60,71.63,0.012,"(220, 316, 317, 526)"
394,13.877,71.53,71.55,0.015,"(220, 316, 317, 526)"
395,13.911,71.57,71.59,0.047,"(220, 316, 317, 526)"
396,13.944,71.62,71.63,0.017,"(220, 316, 317, 526)"
397,13.981,71.49,71.51,0.017,"(220, 316, 317, 526)"
398,14.011,71.53,71.55,0.014,"(220, 316, 317, 526)"
399,14.044,71.57,71.59,0.015,"(220, 316, 317, 526)"
400,14.076,71.42,71.45,0.033,"(220, 316, 317, 526)"
401,14.110,71.47,71.49,0.016,"(220, 316, 317, 526)"
402,14.143,71.55,71.57,0.015,"(220, 316, 317, 526)"
403,14.178,71.41,71.43,0.018,"(220, 316, 317, 526)"
404,14.210,71.50,71.52,0.015,"(220, 316, 317, 526)"
405,14.244,71.54,71.56,0.017,"(220, 316, 317, 526)"
406,14.277,71.39,71.42,0.014,"(220, 316, 317, 526)"
407,14.310,71.46,71.51,0.013,"(220, 316, 317, 526)"
408,14.344,71.45,71.50,0.013,"(220, 316, 317, 526)"
409,14.380,71.41,71.44,0.021,"(220, 316, 317, 526)"
410,14.411,71.53,71.53,0.015,"(220, 316, 317, 526)"
411,14.443,70.95,70.95,0.018,"(220, 316, 317, 526)"
412,14.477,69.69,69.55,0.018,"(220, 316, 317, 526)"
413,14.510,69.19,69.08,0.017,"(220, 316, 317, 526)"
414,14.545,69.17,69.05,0.014,"(220, 316, 317, 526)"
415,14.577,69.11,69.00,0.012,"(220, 316, 317, 526)"
416,14.612,69.37,69.27,0.013,"(220, 316, 317, 526)"
417,14.644,69.36,69.26,0.016,"(220, 316, 317, 526)"
418,14.678,69.23,69.11,0.014,"(220, 316, 317, 526)"
419,14.711,69.25,69.15,0.016,"(220, 316, 317, 526)"
420,14.745,69.28,69.18,0.019,"(220, 316, 317, 526)"
