frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
74,4.415,43.49,40.90,0.012,"(214, 356, 317, 526)"
75,4.465,43.44,40.85,0.012,"(214, 356, 317, 526)"
76,4.515,43.55,40.95,0.019,"(214, 356, 317, 526)"
77,4.566,43.50,40.91,0.011,"(214, 356, 317, 526)"
78,4.617,43.57,40.97,0.019,"(214, 356, 317, 526)"
79,4.668,43.48,40.89,0.021,"(214, 356, 317, 526)"
80,4.723,43.55,40.94,0.016,"(214, 356, 317, 526)"
81,4.773,43.52,40.91,0.015,"(214, 356, 317, 526)"
82,4.823,43.55,40.95,0.016,"(214, 356, 317, 526)"
83,4.873,43.44,40.84,0.013,"(214, 356, 317, 526)"
84,4.922,43.44,40.85,0.012,"(214, 356, 317, 526)"
85,4.972,43.37,40.78,0.010,"(214, 356, 317, 526)"
86,5.025,43.41,40.81,0.009,"(214, 356, 317, 526)"
87,5.076,43.37,40.77,0.018,"(214, 356, 317, 526)"
88,5.127,43.40,40.80,0.009,"(214, 356, 317, 526)"
89,5.178,43.37,40.76,0.010,"(214, 356, 317, 526)"
90,5.231,43.39,40.79,0.010,"(214, 356, 317, 526)"
91,5.280,43.35,40.75,0.011,"(214, 356, 317, 526)"
92,5.332,43.38,40.79,0.012,"(214, 356, 317, 526)"
93,5.377,43.37,40.77,0.009,"(214, 356, 317, 526)"
94,5.423,43.39,40.78,0.009,"(214, 356, 317, 526)"
95,5.473,43.37,40.78,0.008,"(214, 356, 317, 526)"
96,5.523,43.41,40.80,0.008,"(214, 356, 317, 526)"
97,5.573,43.40,40.80,0.016,"(214, 356, 317, 526)"
98,5.623,43.42,40.82,0.011,"(214, 356, 317, 526)"
99,5.681,43.40,40.79,0.012,"(214, 356, 317, 526)"
100,5.740,43.32,40.72,0.013,"(214, 356, 317, 526)"
101,5.798,43.39,40.79,0.016,"(214, 356, 317, 526)"
102,5.855,43.33,40.74,0.014,"(214, 356, 317, 526)"
103,5.907,43.39,40.80,0.015,"(214, 356, 317, 526)"
104,5.956,43.36,40.76,0.022,"(214, 356, 317, 526)"
105,6.007,43.42,40.82,0.010,"(214, 356, 317, 526)"
106,6.057,43.37,40.77,0.013,"(214, 356, 317, 526)"
107,6.107,43.39,40.78,0.010,"(214, 356, 317, 526)"
108,6.158,43.33,40.73,0.005,"(214, 356, 317, 526)"
109,6.210,43.38,40.78,0.007,"(214, 356, 317, 526)"
110,6.261,43.33,40.73,0.007,"(214, 356, 317, 526)"
111,6.313,43.36,40.75,0.011,"(214, 356, 317, 526)"
112,6.364,43.31,40.71,0.008,"(214, 356, 317, 526)"
113,6.417,43.37,40.77,0.007,"(214, 356, 317, 526)"
114,6.469,43.42,40.82,0.008,"(214, 356, 317, 526)"
115,6.518,43.37,40.77,0.011,"(214, 356, 317, 526)"
116,6.569,43.47,40.87,0.017,"(214, 356, 317, 526)"
117,6.622,43.39,40.79,0.012,"(214, 356, 317, 526)"
118,6.672,43.42,40.81,0.013,"(214, 356, 317, 526)"
119,6.721,43.37,40.77,0.013,"(214, 356, 317, 526)"
120,6.772,43.41,40.82,0.013,"(214, 356, 317, 526)"
121,6.821,43.36,40.76,0.018,"(214, 356, 317, 526)"
122,6.873,43.43,40.83,0.015,"(214, 356, 317, 526)"
123,6.924,43.36,40.76,0.011,"(214, 356, 317, 526)"
124,6.980,43.49,40.89,0.015,"(214, 356, 317, 526)"
125,7.031,43.44,40.84,0.013,"(214, 356, 317, 526)"
126,7.085,43.52,40.92,0.010,"(214, 356, 317, 526)"
127,7.134,43.43,40.83,0.014,"(214, 356, 317, 526)"
128,7.184,43.49,40.88,0.013,"(214, 356, 317, 526)"
129,7.234,43.41,40.80,0.013,"(214, 356, 317, 526)"
130,7.285,43.45,40.84,0.010,"(214, 356, 317, 526)"
131,7.335,43.38,40.78,0.016,"(214, 356, 317, 526)"
132,7.385,43.47,40.88,0.015,"(214, 356, 317, 526)"
133,7.436,43.48,40.88,0.017,"(214, 356, 317, 526)"
134,7.490,43.55,40.95,0.013,"(214, 356, 317, 526)"
135,7.540,43.48,40.88,0.008,"(214, 356, 317, 526)"
136,7.592,43.54,40.92,0.010,"(214, 356, 317, 526)"
137,7.641,43.46,40.85,0.012,"(214, 356, 317, 526)"
138,7.691,43.51,40.89,0.024,"(214, 356, 317, 526)"
139,7.746,43.47,40.85,0.017,"(214, 356, 317, 526)"
140,7.797,43.52,40.92,0.018,"(214, 356, 317, 526)"
141,7.850,43.52,40.91,0.012,"(214, 356, 317, 526)"
142,7.898,43.59,40.97,0.008,"(214, 356, 317, 526)"
143,7.948,43.50,40.89,0.016,"(214, 356, 317, 526)"
144,7.998,43.53,40.93,0.015,"(214, 356, 317, 526)"
145,8.047,43.47,40.85,0.011,"(214, 356, 317, 526)"
146,8.099,43.48,40.86,0.013,"(214, 356, 317, 526)"
147,8.148,43.48,40.85,0.013,"(214, 356, 317, 526)"
148,8.200,43.53,40.90,0.010,"(214, 356, 317, 526)"
149,8.249,43.51,40.89,0.011,"(214, 356, 317, 526)"
150,8.298,43.56,40.95,0.009,"(214, 356, 317, 526)"
151,8.349,43.52,40.92,0.012,"(214, 356, 317, 526)"
152,8.398,43.53,40.93,0.012,"(214, 356, 317, 526)"
153,8.447,43.49,40.89,0.011,"(214, 356, 317, 526)"
154,8.496,43.49,40.88,0.008,"(214, 356, 317, 526)"
155,8.546,43.42,40.82,0.017,"(214, 356, 317, 526)"
156,8.598,43.41,40.81,0.007,"(214, 356, 317, 526)"
157,8.650,43.43,40.83,0.016,"(214, 356, 317, 526)"
158,8.701,43.46,40.86,0.017,"(214, 356, 317, 526)"
159,8.756,43.47,40.88,0.015,"(214, 356, 317, 526)"
160,8.806,43.39,40.80,0.010,"(214, 356, 317, 526)"
161,8.861,43.46,40.87,0.016,"(214, 356, 317, 526)"
162,8.913,43.36,40.77,0.014,"(214, 356, 317, 526)"
163,8.966,43.40,40.82,0.010,"(214, 356, 317, 526)"
164,9.014,43.32,40.73,0.013,"(214, 356, 317, 526)"
165,9.063,43.43,40.84,0.012,"(214, 356, 317, 526)"
166,9.119,43.37,40.79,0.011,"(214, 356, 317, 526)"
167,9.166,43.46,40.87,0.009,"(214, 356, 317, 526)"
168,9.216,43.38,40.79,0.007,"(214, 356, 317, 526)"
169,9.266,43.43,40.83,0.016,"(214, 356, 317, 526)"
170,9.316,43.30,40.72,0.007,"(214, 356, 317, 526)"
171,9.365,43.38,40.79,0.011,"(214, 356, 317, 526)"
172,9.415,43.29,40.71,0.018,"(214, 356, 317, 526)"
173,9.464,43.37,40.78,0.011,"(214, 356, 317, 526)"
174,9.512,43.34,40.75,0.018,"(214, 356, 317, 526)"
175,9.563,43.44,40.85,0.008,"(214, 356, 317, 526)"
176,9.612,43.35,40.76,0.007,"(214, 356, 317, 526)"
177,9.663,43.49,40.88,0.015,"(214, 356, 317, 526)"
178,9.716,43.34,40.75,0.019,"(214, 356, 317, 526)"
179,9.768,43.38,40.79,0.026,"(214, 356, 317, 526)"
180,9.818,43.32,40.72,0.011,"(214, 356, 317, 526)"
181,9.867,43.39,40.80,0.009,"(214, 356, 317, 526)"
182,9.915,43.31,40.72,0.009,"(214, 356, 317, 526)"
183,9.965,43.41,40.81,0.005,"(214, 356, 317, 526)"
184,10.015,43.35,40.75,0.009,"(214, 356, 317, 526)"
185,10.065,43.44,40.84,0.012,"(214, 356, 317, 526)"
186,10.114,43.37,40.76,0.012,"(214, 356, 317, 526)"
187,10.159,43.45,40.85,0.009,"(214, 356, 317, 526)"
188,10.206,43.34,40.75,0.010,"(214, 356, 317, 526)"
189,10.252,43.42,40.82,0.005,"(214, 356, 317, 526)"
190,10.299,43.33,40.74,0.015,"(214, 356, 317, 526)"
191,10.346,43.48,40.88,0.004,"(214, 356, 317, 526)"
192,10.395,43.38,40.79,0.014,"(214, 356, 317, 526)"
193,10.446,43.40,40.80,0.009,"(214, 356, 317, 526)"
194,10.498,43.34,40.74,0.007,"(214, 356, 317, 526)"
195,10.547,43.41,40.81,0.009,"(214, 356, 317, 526)"
196,10.600,43.33,40.72,0.007,"(214, 356, 317, 526)"
197,10.649,43.39,40.78,0.011,"(214, 356, 317, 526)"
198,10.699,43.31,40.71,0.007,"(214, 356, 317, 526)"
199,10.749,43.40,40.80,0.011,"(214, 356, 317, 526)"
200,10.797,43.34,40.75,0.008,"(214, 356, 317, 526)"
201,10.847,43.42,40.83,0.011,"(214, 356, 317, 526)"
202,10.900,43.32,40.73,0.009,"(214, 356, 317, 526)"
203,10.950,43.42,40.84,0.011,"(214, 356, 317, 526)"
204,11.004,43.33,40.75,0.010,"(214, 356, 317, 526)"
205,11.054,43.39,40.81,0.008,"(214, 356, 317, 526)"
206,11.104,43.29,40.70,0.008,"(214, 356, 317, 526)"
207,11.151,43.42,40.83,0.010,"(214, 356, 317, 526)"
208,11.201,43.33,40.74,0.009,"(214, 356, 317, 526)"
209,11.251,43.36,40.79,0.014,"(214, 356, 317, 526)"
210,11.303,43.30,40.71,0.014,"(214, 356, 317, 526)"
211,11.352,43.48,40.87,0.015,"(214, 356, 317, 526)"
212,11.402,43.40,40.80,0.012,"(214, 356, 317, 526)"
213,11.452,43.46,40.85,0.021,"(214, 356, 317, 526)"
214,11.504,43.37,40.77,0.014,"(214, 356, 317, 526)"
215,11.554,43.45,40.85,0.014,"(214, 356, 317, 526)"
216,11.603,43.39,40.79,0.014,"(214, 356, 317, 526)"
217,11.651,43.48,40.89,0.008,"(214, 356, 317, 526)"
218,11.701,43.40,40.81,0.013,"(214, 356, 317, 526)"
219,11.753,43.48,40.89,0.007,"(214, 356, 317, 526)"
220,11.803,43.41,40.81,0.012,"(214, 356, 317, 526)"
221,11.854,43.48,40.89,0.011,"(214, 356, 317, 526)"
222,11.905,43.38,40.79,0.010,"(214, 356, 317, 526)"
223,11.951,43.46,40.85,0.009,"(214, 356, 317, 526)"
224,12.001,43.38,40.78,0.008,"(214, 356, 317, 526)"
225,12.060,43.47,40.86,0.008,"(214, 356, 317, 526)"
226,12.116,43.48,40.88,0.004,"(214, 356, 317, 526)"
227,12.177,43.40,40.82,0.006,"(214, 356, 317, 526)"
228,12.236,43.46,40.87,0.011,"(214, 356, 317, 526)"
229,12.294,43.39,40.79,0.010,"(214, 356, 317, 526)"
230,12.352,43.42,40.83,0.014,"(214, 356, 317, 526)"
231,12.411,43.45,40.86,0.026,"(214, 356, 317, 526)"
232,12.469,43.44,40.85,0.013,"(214, 356, 317, 526)"
233,12.527,43.51,40.92,0.015,"(214, 356, 317, 526)"
234,12.586,43.45,40.86,0.004,"(214, 356, 317, 526)"
235,12.644,43.47,40.87,0.010,"(214, 356, 317, 526)"
236,12.701,43.41,40.82,0.015,"(214, 356, 317, 526)"
237,12.761,43.44,40.85,0.005,"(214, 356, 317, 526)"
238,12.811,43.48,40.89,0.009,"(214, 356, 317, 526)"
239,12.858,43.46,40.87,0.011,"(214, 356, 317, 526)"
240,12.908,43.49,40.90,0.012,"(214, 356, 317, 526)"
241,12.956,43.46,40.87,0.011,"(214, 356, 317, 526)"
242,13.007,43.43,40.84,0.018,"(214, 356, 317, 526)"
243,13.059,43.39,40.80,0.009,"(214, 356, 317, 526)"
244,13.106,43.35,40.77,0.011,"(214, 356, 317, 526)"
245,13.155,43.36,40.77,0.016,"(214, 356, 317, 526)"
246,13.205,43.38,40.78,0.004,"(214, 356, 317, 526)"
247,13.252,43.39,40.79,0.011,"(214, 356, 317, 526)"
248,13.299,43.39,40.79,0.014,"(214, 356, 317, 526)"
249,13.348,43.40,40.82,0.014,"(214, 356, 317, 526)"
250,13.398,43.37,40.77,0.013,"(214, 356, 317, 526)"
251,13.447,43.34,40.75,0.010,"(214, 356, 317, 526)"
252,13.496,43.35,40.75,0.013,"(214, 356, 317, 526)"
253,13.543,43.33,40.74,0.010,"(214, 356, 317, 526)"
254,13.592,43.35,40.76,0.009,"(214, 356, 317, 526)"
255,13.640,43.40,40.81,0.007,"(214, 356, 317, 526)"
256,13.692,43.36,40.76,0.013,"(214, 356, 317, 526)"
257,13.742,43.42,40.82,0.008,"(214, 356, 317, 526)"
258,13.791,43.36,40.76,0.014,"(214, 356, 317, 526)"
259,13.842,43.42,40.82,0.012,"(214, 356, 317, 526)"
260,13.891,43.35,40.75,0.008,"(214, 356, 317, 526)"
261,13.944,43.29,40.69,0.018,"(214, 356, 317, 526)"
262,13.995,43.32,40.73,0.010,"(214, 356, 317, 526)"
263,14.044,43.28,40.69,0.014,"(214, 356, 317, 526)"
264,14.092,43.34,40.74,0.013,"(214, 356, 317, 526)"
265,14.140,43.37,40.77,0.010,"(214, 356, 317, 526)"
266,14.190,43.32,40.72,0.010,"(214, 356, 317, 526)"
267,14.239,43.39,40.80,0.010,"(214, 356, 317, 526)"
268,14.293,43.34,40.74,0.009,"(214, 356, 317, 526)"
269,14.344,43.27,40.67,0.010,"(214, 356, 317, 526)"
270,14.395,43.31,40.72,0.010,"(214, 356, 317, 526)"
271,14.447,43.25,40.66,0.017,"(214, 356, 317, 526)"
272,14.496,43.33,40.73,0.007,"(214, 356, 317, 526)"
273,14.545,43.26,40.67,0.011,"(214, 356, 317, 526)"
274,14.593,43.36,40.76,0.007,"(214, 356, 317, 526)"
275,14.641,43.39,40.79,0.013,"(214, 356, 317, 526)"
276,14.690,43.39,40.78,0.013,"(214, 356, 317, 526)"
277,14.740,43.38,40.78,0.010,"(214, 356, 317, 526)"
278,14.792,43.40,40.80,0.016,"(214, 356, 317, 526)"
279,14.842,43.37,40.78,0.011,"(214, 356, 317, 526)"
280,14.892,43.38,40.78,0.016,"(214, 356, 317, 526)"
281,14.950,43.32,40.72,0.011,"(214, 356, 317, 526)"
282,15.009,43.39,40.78,0.009,"(214, 356, 317, 526)"
283,15.068,43.33,40.73,0.012,"(214, 356, 317, 526)"
284,15.124,43.45,40.85,0.013,"(214, 356, 317, 526)"
285,15.173,43.37,40.75,0.012,"(214, 356, 317, 526)"
286,15.224,43.44,40.79,0.010,"(214, 356, 317, 526)"
287,15.276,43.38,40.74,0.018,"(214, 356, 317, 526)"
288,15.326,43.45,40.80,0.015,"(214, 356, 317, 526)"
289,15.374,43.41,40.76,0.013,"(214, 356, 317, 526)"
290,15.423,43.44,40.80,0.012,"(214, 356, 317, 526)"
291,15.474,43.36,40.76,0.013,"(214, 356, 317, 526)"
292,15.524,43.41,40.82,0.013,"(214, 356, 317, 526)"
293,15.575,43.41,40.81,0.011,"(214, 356, 317, 526)"
294,15.624,43.42,40.80,0.013,"(214, 356, 317, 526)"
295,15.678,43.39,40.78,0.009,"(214, 356, 317, 526)"
296,15.729,43.40,40.80,0.017,"(214, 356, 317, 526)"
297,15.780,43.45,40.84,0.013,"(214, 356, 317, 526)"
298,15.831,43.41,40.79,0.012,"(214, 356, 317, 526)"
299,15.882,43.51,40.90,0.010,"(214, 356, 317, 526)"
300,15.935,43.40,40.80,0.018,"(214, 356, 317, 526)"
301,15.984,43.50,40.89,0.010,"(214, 356, 317, 526)"
302,16.031,43.41,40.81,0.010,"(214, 356, 317, 526)"
303,16.082,43.45,40.86,0.010,"(214, 356, 317, 526)"
304,16.132,43.35,40.75,0.012,"(214, 356, 317, 526)"
305,16.183,43.44,40.84,0.015,"(214, 356, 317, 526)"
306,16.236,43.36,40.76,0.013,"(214, 356, 317, 526)"
307,16.287,43.44,40.85,0.012,"(214, 356, 317, 526)"
308,16.341,43.38,40.77,0.011,"(214, 356, 317, 526)"
309,16.389,43.46,40.86,0.014,"(214, 356, 317, 526)"
310,16.441,43.38,40.78,0.014,"(214, 356, 317, 526)"
311,16.492,43.44,40.85,0.012,"(214, 356, 317, 526)"
312,16.543,43.39,40.80,0.010,"(214, 356, 317, 526)"
313,16.595,43.45,40.85,0.012,"(214, 356, 317, 526)"
314,16.647,43.37,40.78,0.019,"(214, 356, 317, 526)"
315,16.699,43.44,40.83,0.013,"(214, 356, 317, 526)"
316,16.752,43.40,40.80,0.014,"(214, 356, 317, 526)"
317,16.809,43.46,40.87,0.009,"(214, 356, 317, 526)"
318,16.861,43.42,40.83,0.013,"(214, 356, 317, 526)"
319,16.913,43.47,40.87,0.016,"(214, 356, 317, 526)"
320,16.971,43.44,40.85,0.010,"(214, 356, 317, 526)"
321,17.030,43.39,40.79,0.022,"(214, 356, 317, 526)"
322,17.082,43.48,40.88,0.010,"(214, 356, 317, 526)"
323,17.128,43.42,40.83,0.015,"(214, 356, 317, 526)"
324,17.180,43.45,40.86,0.016,"(214, 356, 317, 526)"
325,17.227,43.35,40.75,0.009,"(214, 356, 317, 526)"
326,17.274,43.41,40.81,0.009,"(214, 356, 317, 526)"
327,17.324,43.33,40.73,0.005,"(214, 356, 317, 526)"
328,17.375,43.38,40.78,0.015,"(214, 356, 317, 526)"
329,17.424,43.31,40.72,0.009,"(214, 356, 317, 526)"
330,17.474,43.38,40.78,0.012,"(214, 356, 317, 526)"
331,17.524,43.28,40.69,0.012,"(214, 356, 317, 526)"
332,17.576,43.36,40.76,0.012,"(214, 356, 317, 526)"
333,17.633,43.31,40.71,0.007,"(214, 356, 317, 526)"
334,17.692,43.37,40.78,0.014,"(214, 356, 317, 526)"
335,17.751,43.39,40.79,0.005,"(214, 356, 317, 526)"
336,17.809,43.37,40.78,0.007,"(214, 356, 317, 526)"
337,17.860,43.34,40.75,0.014,"(214, 356, 317, 526)"
338,17.910,43.28,40.70,0.004,"(214, 356, 317, 526)"
339,17.961,43.29,40.70,0.011,"(214, 356, 317, 526)"
340,18.013,43.26,40.68,0.006,"(214, 356, 317, 526)"
341,18.062,43.32,40.74,0.011,"(214, 356, 317, 526)"
342,18.109,43.28,40.70,0.009,"(214, 356, 317, 526)"
343,18.157,43.34,40.76,0.017,"(214, 356, 317, 526)"
344,18.206,43.24,40.67,0.010,"(214, 356, 317, 526)"
345,18.266,43.22,40.71,0.007,"(214, 356, 317, 526)"
346,18.323,43.15,40.64,0.005,"(214, 356, 317, 526)"
347,18.382,43.18,40.63,0.006,"(214, 356, 317, 526)"
348,18.443,43.15,40.62,0.003,"(214, 356, 317, 526)"
349,18.503,43.17,40.62,0.009,"(214, 356, 317, 526)"
350,18.560,43.26,40.71,0.009,"(214, 356, 317, 526)"
351,18.619,43.21,40.68,0.014,"(214, 356, 317, 526)"
352,18.679,43.26,40.72,0.011,"(214, 356, 317, 526)"
353,18.738,43.28,40.70,0.004,"(214, 356, 317, 526)"
354,18.794,43.36,40.75,0.012,"(214, 356, 317, 526)"
355,18.842,43.36,40.76,0.011,"(214, 356, 317, 526)"
356,18.892,43.35,40.74,0.011,"(214, 356, 317, 526)"
357,18.942,43.37,40.77,0.006,"(214, 356, 317, 526)"
358,18.993,43.34,40.74,0.003,"(214, 356, 317, 526)"
359,19.043,43.40,40.79,0.008,"(214, 356, 317, 526)"
360,19.093,43.38,40.78,0.012,"(214, 356, 317, 526)"
361,19.142,43.44,40.85,0.009,"(214, 356, 317, 526)"
362,19.192,43.38,40.78,0.009,"(214, 356, 317, 526)"
363,19.242,43.45,40.86,0.008,"(214, 356, 317, 526)"
364,19.292,43.42,40.81,0.011,"(214, 356, 317, 526)"
365,19.342,43.44,40.84,0.008,"(214, 356, 317, 526)"
366,19.392,43.38,40.78,0.011,"(214, 356, 317, 526)"
367,19.442,43.44,40.84,0.014,"(214, 356, 317, 526)"
368,19.492,43.39,40.78,0.010,"(214, 356, 317, 526)"
369,19.543,43.46,40.86,0.013,"(214, 356, 317, 526)"
370,19.592,43.41,40.80,0.008,"(214, 356, 317, 526)"
371,19.640,43.49,40.88,0.010,"(214, 356, 317, 526)"
372,19.688,43.41,40.82,0.007,"(214, 356, 317, 526)"
373,19.739,43.48,40.88,0.008,"(214, 356, 317, 526)"
374,19.788,43.40,40.81,0.012,"(214, 356, 317, 526)"
375,19.835,43.45,40.85,0.007,"(214, 356, 317, 526)"
376,19.885,43.45,40.85,0.009,"(214, 356, 317, 526)"
377,19.942,43.48,40.88,0.008,"(214, 356, 317, 526)"
378,19.991,43.42,40.83,0.009,"(214, 356, 317, 526)"
379,20.041,43.47,40.88,0.013,"(214, 356, 317, 526)"
380,20.092,43.45,40.86,0.008,"(214, 356, 317, 526)"
381,20.142,43.54,40.94,0.008,"(214, 356, 317, 526)"
382,20.191,43.43,40.82,0.008,"(214, 356, 317, 526)"
383,20.242,43.52,40.92,0.015,"(214, 356, 317, 526)"
384,20.294,43.41,40.81,0.005,"(214, 356, 317, 526)"
385,20.347,43.53,40.92,0.012,"(214, 356, 317, 526)"
386,20.396,43.46,40.86,0.014,"(214, 356, 317, 526)"
387,20.446,43.53,40.92,0.010,"(214, 356, 317, 526)"
388,20.499,43.47,40.88,0.004,"(214, 356, 317, 526)"
389,20.546,43.53,40.94,0.009,"(214, 356, 317, 526)"
390,20.595,43.51,40.90,0.015,"(214, 356, 317, 526)"
391,20.646,43.54,40.95,0.014,"(214, 356, 317, 526)"
392,20.698,43.43,40.84,0.019,"(214, 356, 317, 526)"
393,20.747,43.52,40.93,0.010,"(214, 356, 317, 526)"
394,20.800,43.44,40.84,0.019,"(214, 356, 317, 526)"
395,20.852,43.49,40.90,0.012,"(214, 356, 317, 526)"
396,20.904,43.47,40.87,0.016,"(214, 356, 317, 526)"
397,20.956,43.49,40.89,0.011,"(214, 356, 317, 526)"
398,21.006,43.46,40.87,0.013,"(214, 356, 317, 526)"
399,21.057,43.46,40.86,0.015,"(214, 356, 317, 526)"
400,21.108,43.41,40.82,0.008,"(214, 356, 317, 526)"
401,21.158,43.45,40.85,0.023,"(214, 356, 317, 526)"
402,21.210,43.42,40.82,0.012,"(214, 356, 317, 526)"
403,21.260,43.45,40.86,0.018,"(214, 356, 317, 526)"
404,21.312,43.44,40.85,0.016,"(214, 356, 317, 526)"
405,21.362,43.45,40.86,0.011,"(214, 356, 317, 526)"
406,21.411,43.44,40.85,0.008,"(214, 356, 317, 526)"
407,21.463,43.40,40.80,0.017,"(214, 356, 317, 526)"
408,21.514,43.38,40.79,0.015,"(214, 356, 317, 526)"
409,21.563,43.37,40.79,0.013,"(214, 356, 317, 526)"
410,21.613,43.39,40.80,0.013,"(214, 356, 317, 526)"
411,21.663,43.38,40.79,0.013,"(214, 356, 317, 526)"
412,21.711,43.39,40.81,0.013,"(214, 356, 317, 526)"
413,21.760,43.38,40.78,0.013,"(214, 356, 317, 526)"
414,21.811,43.42,40.82,0.010,"(214, 356, 317, 526)"
415,21.862,43.38,40.78,0.010,"(214, 356, 317, 526)"
416,21.912,43.38,40.78,0.009,"(214, 356, 317, 526)"
417,21.963,43.33,40.74,0.013,"(214, 356, 317, 526)"
418,22.012,43.37,40.78,0.009,"(214, 356, 317, 526)"
419,22.060,43.35,40.75,0.009,"(214, 356, 317, 526)"
420,22.105,43.37,40.76,0.021,"(214, 356, 317, 526)"
