frame_idx,timestamp_sec,ir_bbox,ir_poly,depth_m,bbox_coords
95,4.669,71.29,71.48,0.022,"(216, 313, 322, 530)"
96,4.718,71.99,72.07,0.021,"(216, 313, 322, 530)"
97,4.763,72.55,72.64,0.020,"(216, 313, 322, 530)"
98,4.795,72.49,72.59,0.024,"(216, 313, 322, 530)"
99,4.847,72.63,72.86,0.025,"(216, 313, 322, 530)"
100,4.878,72.57,72.77,0.033,"(216, 313, 322, 530)"
101,4.925,72.65,72.81,0.025,"(216, 313, 322, 530)"
102,4.976,72.59,72.75,0.028,"(216, 313, 322, 530)"
103,5.004,72.67,72.82,0.031,"(216, 313, 322, 530)"
104,5.052,72.68,72.85,0.030,"(216, 313, 322, 530)"
105,5.084,72.65,72.81,0.026,"(216, 313, 322, 530)"
106,5.132,72.74,72.93,0.025,"(216, 313, 322, 530)"
107,5.182,72.57,72.73,0.019,"(216, 313, 322, 530)"
108,5.211,72.66,72.86,0.024,"(216, 313, 322, 530)"
109,5.260,72.60,72.80,0.023,"(216, 313, 322, 530)"
110,5.292,72.05,72.27,0.020,"(216, 313, 322, 530)"
111,5.341,73.61,73.71,0.023,"(216, 313, 322, 530)"
112,5.389,73.31,73.51,0.024,"(216, 313, 322, 530)"
113,5.420,73.41,73.64,0.022,"(216, 313, 322, 530)"
114,5.470,73.33,73.58,0.022,"(216, 313, 322, 530)"
115,5.517,73.50,73.74,0.024,"(216, 313, 322, 530)"
116,5.547,73.49,73.77,0.020,"(216, 313, 322, 530)"
117,5.597,73.53,73.82,0.025,"(216, 313, 322, 530)"
118,5.627,73.50,73.79,0.024,"(216, 313, 322, 530)"
119,5.678,73.48,73.77,0.021,"(216, 313, 322, 530)"
120,5.723,73.40,73.63,0.024,"(216, 313, 322, 530)"
121,5.756,73.38,73.64,0.023,"(216, 313, 322, 530)"
122,5.806,73.37,73.60,0.022,"(216, 313, 322, 530)"
123,5.836,73.50,73.75,0.022,"(216, 313, 322, 530)"
124,5.884,73.83,74.04,0.021,"(216, 313, 322, 530)"
125,5.933,73.96,74.05,0.023,"(216, 313, 322, 530)"
126,5.963,73.81,73.90,0.022,"(216, 313, 322, 530)"
127,6.016,74.17,74.29,0.021,"(216, 313, 322, 530)"
128,6.044,74.11,74.21,0.022,"(216, 313, 322, 530)"
129,6.094,74.22,74.36,0.022,"(216, 313, 322, 530)"
130,6.143,74.20,74.34,0.022,"(216, 313, 322, 530)"
131,6.172,74.26,74.40,0.022,"(216, 313, 322, 530)"
132,6.220,74.31,74.45,0.020,"(216, 313, 322, 530)"
133,6.251,74.28,74.42,0.025,"(216, 313, 322, 530)"
134,6.300,74.22,74.35,0.026,"(216, 313, 322, 530)"
135,6.348,74.18,74.32,0.026,"(216, 313, 322, 530)"
136,6.380,74.27,74.38,0.025,"(216, 313, 322, 530)"
137,6.429,74.61,74.78,0.021,"(216, 313, 322, 530)"
138,6.461,74.59,74.78,0.017,"(216, 313, 322, 530)"
139,6.511,74.89,75.13,0.018,"(216, 313, 322, 530)"
140,6.556,74.82,75.05,0.017,"(216, 313, 322, 530)"
141,6.587,74.85,75.05,0.017,"(216, 313, 322, 530)"
142,6.638,75.09,75.30,0.016,"(216, 313, 322, 530)"
143,6.668,75.04,75.25,0.018,"(216, 313, 322, 530)"
144,6.717,75.09,75.29,0.021,"(216, 313, 322, 530)"
145,6.763,75.05,75.26,0.019,"(216, 313, 322, 530)"
146,6.796,74.97,75.19,0.016,"(216, 313, 322, 530)"
147,6.846,74.82,75.04,0.017,"(216, 313, 322, 530)"
148,6.875,74.85,75.06,0.017,"(216, 313, 322, 530)"
149,6.924,74.82,75.05,0.019,"(216, 313, 322, 530)"
150,6.972,75.32,75.56,0.027,"(216, 313, 322, 530)"
151,7.005,75.40,75.61,0.023,"(216, 313, 322, 530)"
152,7.053,75.26,75.48,0.027,"(216, 313, 322, 530)"
153,7.083,75.31,75.51,0.021,"(216, 313, 322, 530)"
154,7.132,75.38,75.59,0.021,"(216, 313, 322, 530)"
155,7.182,75.44,75.68,0.022,"(216, 313, 322, 530)"
156,7.212,75.55,75.78,0.029,"(216, 313, 322, 530)"
157,7.259,75.34,75.57,0.024,"(216, 313, 322, 530)"
158,7.291,75.53,75.76,0.023,"(216, 313, 322, 530)"
159,7.340,75.39,75.61,0.027,"(216, 313, 322, 530)"
160,7.388,75.27,75.48,0.025,"(216, 313, 322, 530)"
161,7.419,75.32,75.55,0.018,"(216, 313, 322, 530)"
162,7.469,75.35,75.55,0.014,"(216, 313, 322, 530)"
163,7.515,75.67,75.87,0.017,"(216, 313, 322, 530)"
164,7.549,75.51,75.72,0.018,"(216, 313, 322, 530)"
165,7.596,75.60,75.81,0.018,"(216, 313, 322, 530)"
166,7.628,75.62,75.81,0.021,"(216, 313, 322, 530)"
167,7.677,75.76,75.97,0.028,"(216, 313, 322, 530)"
168,7.725,75.80,76.00,0.020,"(216, 313, 322, 530)"
169,7.756,75.71,75.93,0.020,"(216, 313, 322, 530)"
170,7.805,75.85,76.05,0.019,"(216, 313, 322, 530)"
171,7.837,75.70,75.91,0.022,"(216, 313, 322, 530)"
172,7.885,75.72,75.92,0.020,"(216, 313, 322, 530)"
173,7.934,75.84,76.04,0.018,"(216, 313, 322, 530)"
174,7.963,75.69,75.91,0.026,"(216, 313, 322, 530)"
175,8.015,75.37,75.59,0.023,"(216, 313, 322, 530)"
176,8.045,75.33,75.55,0.021,"(216, 313, 322, 530)"
177,8.093,75.43,75.62,0.020,"(216, 313, 322, 530)"
178,8.143,75.34,75.54,0.023,"(216, 313, 322, 530)"
179,8.171,75.44,75.63,0.016,"(216, 313, 322, 530)"
180,8.221,75.49,75.70,0.019,"(216, 313, 322, 530)"
181,8.251,75.42,75.61,0.021,"(216, 313, 322, 530)"
182,8.300,75.47,75.68,0.020,"(216, 313, 322, 530)"
183,8.350,75.34,75.55,0.020,"(216, 313, 322, 530)"
184,8.381,75.34,75.53,0.019,"(216, 313, 322, 530)"
185,8.428,74.47,74.77,0.024,"(216, 313, 322, 530)"
186,8.460,73.94,74.36,0.017,"(216, 313, 322, 530)"
187,8.510,73.94,74.45,0.016,"(216, 313, 322, 530)"
188,8.557,73.79,74.29,0.014,"(216, 313, 322, 530)"
189,8.589,73.86,74.36,0.015,"(216, 313, 322, 530)"
190,8.637,73.96,74.49,0.016,"(216, 313, 322, 530)"
191,8.669,73.88,74.40,0.014,"(216, 313, 322, 530)"
192,8.718,73.96,74.48,0.015,"(216, 313, 322, 530)"
193,8.766,73.87,74.39,0.017,"(216, 313, 322, 530)"
194,8.797,74.00,74.53,0.017,"(216, 313, 322, 530)"
195,8.844,73.85,74.37,0.015,"(216, 313, 322, 530)"
196,8.876,74.07,74.66,0.033,"(216, 313, 322, 530)"
197,8.925,74.02,74.67,0.032,"(216, 313, 322, 530)"
198,8.974,72.61,73.22,0.016,"(216, 313, 322, 530)"
199,9.005,72.67,73.26,0.021,"(216, 313, 322, 530)"
200,9.051,72.70,73.32,0.015,"(216, 313, 322, 530)"
201,9.083,72.81,73.43,0.015,"(216, 313, 322, 530)"
202,9.132,72.80,73.42,0.017,"(216, 313, 322, 530)"
203,9.182,72.77,73.39,0.020,"(216, 313, 322, 530)"
204,9.212,72.76,73.37,0.018,"(216, 313, 322, 530)"
205,9.259,72.72,73.35,0.014,"(216, 313, 322, 530)"
206,9.291,72.76,73.39,0.016,"(216, 313, 322, 530)"
207,9.342,72.56,73.12,0.021,"(216, 313, 322, 530)"
208,9.388,72.36,72.94,0.017,"(216, 313, 322, 530)"
209,9.420,72.02,72.57,0.017,"(216, 313, 322, 530)"
210,9.470,71.66,72.18,0.018,"(216, 313, 322, 530)"
211,9.517,71.62,72.06,0.015,"(216, 313, 322, 530)"
212,9.548,71.67,72.15,0.015,"(216, 313, 322, 530)"
213,9.596,71.86,72.35,0.015,"(216, 313, 322, 530)"
214,9.627,71.77,72.26,0.014,"(216, 313, 322, 530)"
215,9.677,71.79,72.27,0.014,"(216, 313, 322, 530)"
216,9.724,71.78,72.28,0.016,"(216, 313, 322, 530)"
217,9.755,71.61,72.11,0.016,"(216, 313, 322, 530)"
218,9.806,71.52,71.95,0.016,"(216, 313, 322, 530)"
219,9.836,71.46,71.90,0.017,"(216, 313, 322, 530)"
220,9.884,72.36,72.71,0.019,"(216, 313, 322, 530)"
221,9.933,72.36,72.73,0.018,"(216, 313, 322, 530)"
222,9.965,72.34,72.71,0.021,"(216, 313, 322, 530)"
223,10.016,72.69,73.06,0.021,"(216, 313, 322, 530)"
224,10.044,73.19,73.57,0.020,"(216, 313, 322, 530)"
225,10.092,73.88,74.35,0.027,"(216, 313, 322, 530)"
226,10.140,73.81,74.28,0.026,"(216, 313, 322, 530)"
227,10.173,73.81,74.27,0.030,"(216, 313, 322, 530)"
228,10.222,73.77,74.21,0.029,"(216, 313, 322, 530)"
229,10.251,73.04,73.46,0.020,"(216, 313, 322, 530)"
230,10.301,72.54,72.96,0.020,"(216, 313, 322, 530)"
231,10.349,70.75,71.12,0.022,"(216, 313, 322, 530)"
232,10.379,70.25,70.57,0.013,"(216, 313, 322, 530)"
233,10.429,70.66,70.96,0.018,"(216, 313, 322, 530)"
234,10.459,70.73,71.01,0.018,"(216, 313, 322, 530)"
235,10.510,70.86,71.17,0.019,"(216, 313, 322, 530)"
236,10.556,70.86,71.15,0.017,"(216, 313, 322, 530)"
237,10.587,70.98,71.27,0.014,"(216, 313, 322, 530)"
238,10.636,70.91,71.21,0.014,"(216, 313, 322, 530)"
239,10.668,70.83,71.13,0.017,"(216, 313, 322, 530)"
240,10.717,70.86,71.14,0.016,"(216, 313, 322, 530)"
241,10.765,70.78,71.07,0.016,"(216, 313, 322, 530)"
242,10.796,71.01,71.29,0.017,"(216, 313, 322, 530)"
243,10.845,71.86,72.03,0.025,"(216, 313, 322, 530)"
244,10.877,72.32,72.46,0.021,"(216, 313, 322, 530)"
245,10.926,72.27,72.42,0.022,"(216, 313, 322, 530)"
246,10.973,72.21,72.36,0.023,"(216, 313, 322, 530)"
247,11.003,72.27,72.41,0.029,"(216, 313, 322, 530)"
248,11.053,72.37,72.51,0.024,"(216, 313, 322, 530)"
249,11.085,72.39,72.55,0.023,"(216, 313, 322, 530)"
250,11.133,72.30,72.46,0.025,"(216, 313, 322, 530)"
251,11.181,72.31,72.47,0.020,"(216, 313, 322, 530)"
252,11.212,72.22,72.36,0.025,"(216, 313, 322, 530)"
253,11.259,72.23,72.35,0.023,"(216, 313, 322, 530)"
254,11.292,72.43,72.44,0.029,"(216, 313, 322, 530)"
255,11.342,71.44,71.32,0.018,"(216, 313, 322, 530)"
256,11.388,71.62,71.50,0.018,"(216, 313, 322, 530)"
257,11.420,71.55,71.44,0.018,"(216, 313, 322, 530)"
258,11.469,71.55,71.43,0.020,"(216, 313, 322, 530)"
259,11.517,71.66,71.55,0.019,"(216, 313, 322, 530)"
260,11.547,71.61,71.50,0.020,"(216, 313, 322, 530)"
261,11.597,71.73,71.61,0.018,"(216, 313, 322, 530)"
262,11.628,71.77,71.67,0.021,"(216, 313, 322, 530)"
263,11.678,71.56,71.44,0.020,"(216, 313, 322, 530)"
264,11.724,71.56,71.44,0.020,"(216, 313, 322, 530)"
265,11.756,71.02,70.83,0.017,"(216, 313, 322, 530)"
266,11.806,70.33,70.10,0.016,"(216, 313, 322, 530)"
267,11.835,69.89,69.69,0.016,"(216, 313, 322, 530)"
268,11.888,70.08,69.89,0.019,"(216, 313, 322, 530)"
269,11.933,70.07,69.86,0.018,"(216, 313, 322, 530)"
270,11.963,70.02,69.83,0.014,"(216, 313, 322, 530)"
271,12.013,70.08,69.88,0.018,"(216, 313, 322, 530)"
272,12.044,70.08,69.89,0.020,"(216, 313, 322, 530)"
273,12.092,70.17,69.97,0.018,"(216, 313, 322, 530)"
274,12.141,69.96,69.75,0.020,"(216, 313, 322, 530)"
275,12.176,72.52,72.51,0.046,"(216, 313, 322, 530)"
276,12.222,74.02,74.06,0.024,"(216, 313, 322, 530)"
277,12.252,73.92,73.94,0.021,"(216, 313, 322, 530)"
278,12.300,74.01,74.03,0.026,"(216, 313, 322, 530)"
279,12.347,74.14,74.17,0.023,"(216, 313, 322, 530)"
280,12.380,74.19,74.23,0.023,"(216, 313, 322, 530)"
281,12.429,74.10,74.14,0.023,"(216, 313, 322, 530)"
282,12.460,74.11,74.14,0.024,"(216, 313, 322, 530)"
283,12.510,74.14,74.17,0.024,"(216, 313, 322, 530)"
284,12.557,73.87,73.89,0.019,"(216, 313, 322, 530)"
285,12.587,74.30,74.33,0.024,"(216, 313, 322, 530)"
286,12.637,73.81,73.83,0.026,"(216, 313, 322, 530)"
287,12.669,73.67,73.64,0.023,"(216, 313, 322, 530)"
288,12.718,73.69,73.69,0.030,"(216, 313, 322, 530)"
289,12.764,73.80,73.79,0.027,"(216, 313, 322, 530)"
290,12.796,73.87,73.87,0.029,"(216, 313, 322, 530)"
291,12.844,73.75,73.74,0.027,"(216, 313, 322, 530)"
292,12.876,73.90,73.89,0.027,"(216, 313, 322, 530)"
293,12.924,73.75,73.76,0.030,"(216, 313, 322, 530)"
294,12.973,73.76,73.76,0.031,"(216, 313, 322, 530)"
295,13.003,73.82,73.83,0.034,"(216, 313, 322, 530)"
296,13.053,73.89,73.92,0.035,"(216, 313, 322, 530)"
297,13.084,74.64,74.75,0.016,"(216, 313, 322, 530)"
298,13.133,75.49,75.72,0.021,"(216, 313, 322, 530)"
299,13.180,75.66,75.89,0.024,"(216, 313, 322, 530)"
300,13.212,75.56,75.80,0.022,"(216, 313, 322, 530)"
301,13.262,75.58,75.84,0.029,"(216, 313, 322, 530)"
302,13.291,75.67,75.92,0.022,"(216, 313, 322, 530)"
303,13.340,75.54,75.79,0.024,"(216, 313, 322, 530)"
304,13.390,75.63,75.87,0.019,"(216, 313, 322, 530)"
305,13.420,75.49,75.74,0.025,"(216, 313, 322, 530)"
306,13.468,75.59,75.84,0.028,"(216, 313, 322, 530)"
307,13.518,75.62,75.86,0.021,"(216, 313, 322, 530)"
308,13.547,75.69,75.92,0.021,"(216, 313, 322, 530)"
309,13.596,75.47,75.74,0.019,"(216, 313, 322, 530)"
310,13.627,75.30,75.57,0.016,"(216, 313, 322, 530)"
311,13.675,75.33,75.59,0.017,"(216, 313, 322, 530)"
312,13.725,75.26,75.52,0.018,"(216, 313, 322, 530)"
313,13.756,75.32,75.59,0.016,"(216, 313, 322, 530)"
314,13.804,75.36,75.63,0.017,"(216, 313, 322, 530)"
315,13.836,75.27,75.55,0.021,"(216, 313, 322, 530)"
316,13.885,75.29,75.55,0.019,"(216, 313, 322, 530)"
317,13.932,75.28,75.53,0.017,"(216, 313, 322, 530)"
318,13.963,75.31,75.59,0.017,"(216, 313, 322, 530)"
319,14.012,74.41,74.64,0.020,"(216, 313, 322, 530)"
320,14.044,74.56,74.77,0.020,"(216, 313, 322, 530)"
321,14.094,74.51,74.71,0.029,"(216, 313, 322, 530)"
322,14.141,74.45,74.65,0.020,"(216, 313, 322, 530)"
323,14.172,74.53,74.74,0.022,"(216, 313, 322, 530)"
324,14.222,74.47,74.68,0.018,"(216, 313, 322, 530)"
325,14.251,74.50,74.71,0.019,"(216, 313, 322, 530)"
326,14.299,74.51,74.71,0.021,"(216, 313, 322, 530)"
327,14.350,74.54,74.74,0.022,"(216, 313, 322, 530)"
328,14.380,74.51,74.71,0.022,"(216, 313, 322, 530)"
329,14.428,74.34,74.52,0.021,"(216, 313, 322, 530)"
330,14.461,74.35,74.49,0.021,"(216, 313, 322, 530)"
331,14.507,74.04,74.24,0.019,"(216, 313, 322, 530)"
332,14.559,73.90,74.13,0.021,"(216, 313, 322, 530)"
333,14.587,73.92,74.14,0.021,"(216, 313, 322, 530)"
334,14.637,73.86,74.08,0.022,"(216, 313, 322, 530)"
335,14.668,73.93,74.17,0.019,"(216, 313, 322, 530)"
336,14.717,73.81,74.05,0.021,"(216, 313, 322, 530)"
337,14.764,73.89,74.12,0.021,"(216, 313, 322, 530)"
338,14.796,73.88,74.10,0.020,"(216, 313, 322, 530)"
339,14.843,73.80,74.03,0.020,"(216, 313, 322, 530)"
340,14.875,73.92,74.15,0.019,"(216, 313, 322, 530)"
341,14.928,73.90,74.13,0.020,"(216, 313, 322, 530)"
342,14.972,73.84,74.03,0.020,"(216, 313, 322, 530)"
343,15.004,73.55,73.74,0.022,"(216, 313, 322, 530)"
344,15.053,72.92,73.11,0.020,"(216, 313, 322, 530)"
345,15.082,72.97,73.16,0.022,"(216, 313, 322, 530)"
346,15.133,72.88,73.07,0.019,"(216, 313, 322, 530)"
347,15.180,72.92,73.12,0.020,"(216, 313, 322, 530)"
348,15.212,72.88,73.08,0.018,"(216, 313, 322, 530)"
349,15.260,72.92,73.11,0.020,"(216, 313, 322, 530)"
350,15.291,72.94,73.14,0.020,"(216, 313, 322, 530)"
351,15.340,72.82,73.02,0.020,"(216, 313, 322, 530)"
352,15.389,73.25,73.41,0.023,"(216, 313, 322, 530)"
353,15.419,73.24,73.49,0.021,"(216, 313, 322, 530)"
354,15.469,72.78,72.97,0.021,"(216, 313, 322, 530)"
355,15.516,72.90,73.10,0.020,"(216, 313, 322, 530)"
356,15.547,72.99,73.18,0.021,"(216, 313, 322, 530)"
357,15.595,72.94,73.14,0.020,"(216, 313, 322, 530)"
358,15.628,72.90,73.09,0.021,"(216, 313, 322, 530)"
359,15.678,73.01,73.20,0.021,"(216, 313, 322, 530)"
360,15.724,72.86,73.06,0.019,"(216, 313, 322, 530)"
361,15.755,72.95,73.14,0.020,"(216, 313, 322, 530)"
362,15.805,72.87,73.08,0.020,"(216, 313, 322, 530)"
363,15.836,72.21,72.37,0.018,"(216, 313, 322, 530)"
364,15.885,71.51,71.78,0.019,"(216, 313, 322, 530)"
365,15.932,71.19,71.43,0.021,"(216, 313, 322, 530)"
366,15.963,71.29,71.54,0.020,"(216, 313, 322, 530)"
367,16.012,71.30,71.55,0.021,"(216, 313, 322, 530)"
368,16.043,71.23,71.48,0.020,"(216, 313, 322, 530)"
369,16.096,71.28,71.53,0.020,"(216, 313, 322, 530)"
370,16.140,71.18,71.43,0.019,"(216, 313, 322, 530)"
371,16.172,71.23,71.48,0.021,"(216, 313, 322, 530)"
372,16.223,71.12,71.36,0.023,"(216, 313, 322, 530)"
373,16.252,71.24,71.38,0.029,"(216, 313, 322, 530)"
374,16.300,71.26,71.46,0.024,"(216, 313, 322, 530)"
375,16.349,70.09,70.25,0.018,"(216, 313, 322, 530)"
376,16.381,70.70,70.91,0.016,"(216, 313, 322, 530)"
377,16.429,70.74,70.94,0.017,"(216, 313, 322, 530)"
378,16.460,70.80,71.01,0.018,"(216, 313, 322, 530)"
379,16.509,70.70,70.91,0.019,"(216, 313, 322, 530)"
380,16.559,70.80,71.00,0.016,"(216, 313, 322, 530)"
381,16.587,70.74,70.92,0.018,"(216, 313, 322, 530)"
382,16.636,70.46,70.67,0.016,"(216, 313, 322, 530)"
383,16.668,70.74,70.96,0.019,"(216, 313, 322, 530)"
384,16.715,70.65,70.87,0.017,"(216, 313, 322, 530)"
385,16.764,70.90,71.15,0.018,"(216, 313, 322, 530)"
386,16.796,70.95,71.19,0.015,"(216, 313, 322, 530)"
387,16.843,71.56,71.76,0.019,"(216, 313, 322, 530)"
388,16.876,71.30,71.45,0.020,"(216, 313, 322, 530)"
389,16.926,71.48,71.67,0.021,"(216, 313, 322, 530)"
390,16.973,71.58,71.76,0.020,"(216, 313, 322, 530)"
391,17.003,71.51,71.68,0.020,"(216, 313, 322, 530)"
392,17.051,71.51,71.67,0.018,"(216, 313, 322, 530)"
393,17.084,71.30,71.47,0.019,"(216, 313, 322, 530)"
394,17.133,71.32,71.49,0.022,"(216, 313, 322, 530)"
395,17.180,71.36,71.53,0.021,"(216, 313, 322, 530)"
396,17.212,71.74,71.95,0.019,"(216, 313, 322, 530)"
397,17.262,72.53,72.66,0.023,"(216, 313, 322, 530)"
398,17.291,72.54,72.64,0.021,"(216, 313, 322, 530)"
399,17.341,72.52,72.74,0.026,"(216, 313, 322, 530)"
400,17.390,72.44,72.63,0.025,"(216, 313, 322, 530)"
401,17.419,72.44,72.63,0.022,"(216, 313, 322, 530)"
402,17.468,72.51,72.71,0.027,"(216, 313, 322, 530)"
403,17.518,72.48,72.69,0.028,"(216, 313, 322, 530)"
404,17.548,72.47,72.68,0.019,"(216, 313, 322, 530)"
405,17.597,72.26,72.42,0.019,"(216, 313, 322, 530)"
406,17.627,72.22,72.40,0.018,"(216, 313, 322, 530)"
407,17.676,73.49,73.62,0.020,"(216, 313, 322, 530)"
408,17.724,73.85,74.07,0.023,"(216, 313, 322, 530)"
409,17.756,73.76,74.00,0.022,"(216, 313, 322, 530)"
